comment,label
,I
integration of axdx=ax/2+c,D
sl alora class 12th physics video kab aayega mam numericals example and all concept ke sath,D
you explain very well it helped me a lot thankyou mam,F
mam you teach very well thankyou,F
mam aap kab live deti ho,D
different between scaler and constant,D
i am big fan for this topic that you teach us,F
jiooooo mama,I
ma'am chapter 1 ka ncert solution start kra do,D
excellent explanation. one of the best i have seen,F
started my maths term2 prep now...:),I
superb mam,F
my school teacher is faild in front of you.thank you,F
your lecture is too good ma'am thanks a lot,F
mam can u start classes for applied mathematics?,D
super mam,F
thank you mam,F
tooo gud mam,F
wonderful explanation ma'am,F
best lecture ever,F
"mam aapne bahut achha padhaya pehle up boad me maths ki 6 books hoti thi1-algebra2-calculus3coordinate geometry,4-statics and vector analysis5-dynamics6-trigonometry",I
integeral of x = x power n+1/n+1,D
ji mam hindi main math class ncert,D
thank you mam for this wonderful explanation .,F
thank you so much ma'am,F
simpl ex,I
ma'am is world's best mathematics teacher,F
a integral sign x/2 + c,D
mam you are world best teacher for everyone one. mam where are you from..? i wish too you..... in my life....,F
maam scalar and constant me kya difference hai ?,D
thank you so much mam,F
ma'am kb tak hojayega ye chapter complete jan ke first week mai hojayega,D
"thank you mam ,you are the best maths teacher",F
mam please complete 11th calculus,D
"thank u ,mam you explain in very easy manner",F
guys if you want to strenghthen your integration part...so this video is for you,F
finally aise video mile jisme ek ek cheez ko aache se mai samjha..........thanks a lot mam.,F
thnx madm,F
thanks mam,F
mam maine almost youtube ke ek se ek durandhar teacher se padha hai lekin jo tarika aapka hai vaisa kisi ka bhi nhi ..har choti se choti cheez samjhate ho....you are the best teacher i ever had seen,F
thanku mam,F
nice,I
mam u r great love your teaching style,F
ax2/2 +c,D
x2 +c,D
hi,I
good night ..i am student of class 10th,I
ma'am...your are best maths teacher...,F
maam playlist bna dijiye pls,D
very excited.....for this... amazing session,I
thanks to magnet brains for such nice teachers,F
thank u so much mam. you are the best maths teacher in this world,F
thanks mam,F
very very thanx teacher,F
thanku so much mam,F
mam you are the best teacher,F
when n=-1 then this formula will not apply,D
thanks mam,F
moye moye,I
perfect maths study krne ke liye aap ko hi choose krti hun ur best teacher and ur explaintion wow,F
thank u so much mam,F
mam very very thanku apka bhot bhot dhanywad,F
too good,F
thanks mam,F
"intrigrating sign x^ndx=x^n+1/n+1+c, this formula is not used for n =-1",D
really your teaching style is so different amazing really ty god to give me such types of teacher,F
thnku mam,F
she teaches very well,F
thankuuu mam,F
mam you are world best teacher like a friend,F
,I
1:03:05 for -1 value this formula is not defined.,D
what about constant of integration in 1 sum or other??????????????? please clear my doubt,D
,I
thankyou so much mam,F
thank you so much ma'am,F
mam aap bahut aachhi padhati h,F
awesomely explained.,F
wow mam aap bahut acha padhate ho,F
samjh hi ni aaa raa,I
hello ma'am,F
app really great hoo mamm,F
,I
mam aapka koti koti naman man kya dill khush kar diye aap ka video dek ke very nice mam,F
n not = -1,D
mam jo apne question pucha thaxn dx wale ka answer apne 19 question main answer bta diyamam kya mera answer shai hai,D
best math teacher in the world,F
mam bahut halka chapter ho gya integral because of you,F
"mam, integrate krte tym linear x ka coefficient upon ma likhna hota ha yareference exercise 7.1 q. no. 8",D
for lim we can't use /x n dx first formula orf integration.,D
thank you mam you are star teacher,F
thank you so much ma'am,F
ke liye nahi lagata,I
x=-1,I
thankyou ma'am,F
"ma'am i'll be having my prelims in december.. and therefore i don't have time to watch these many videos(which indeed is unfortunate since i enjoy attending your lectures)so, could you please suggest me, whether the one shot revison video of this chapter will be enough? please reply ma'am, i am really stressed",D
n=-1 nahi honi chahiye,D
"mam you are awesome ... i love this lecture , you made integers so easy ......///////////// ......",F
-1 ki value ke liye,D
thank you mam,F
she deserve millions of likes!,I
n not equal to -1,D
lots of love mam,F
thankyou so much mamaap bahut acha padhate ho,F
mam u explained very well and so deep . first time i found this ch easy.thank u,F
ooooom phoooom maja aa gya,I
19th one wrong,D
super mam,F
best teaching... .overwhelmed by the way i understood,F
thanku mam,F
all questions are clear,F
thank you mam,F
mam integration ka mcq part lao please,D
i really hated maths like anything .but because of you i started some interest in maths .now i love maths .,F
mam u are best math teacher in the whole universe keep loving .....,F
question 7 mein a-b/c ki property kyu nahi lgi,D
she looks like a model,I
wonderful explanation mam,F
the way she teacher is incredible..... like mam har question me same formula baar baar batati h jis vajah se vo formulae automatically yaad ho jate h....... mam you are the best maths teacher i have ever seen...... thanx for your amazing teaching.... we all love you mam,F
question no. 14 hum yeh formula tab nahi use karte hai jab hamare pass minus 1 ho,D
well done mam our gaming channel all members support you for more motivation,I
why do u give same reply on everybody's comment ?,I
now i m in love with integration and this wonderful platform magnet brains,F
mam please differentiation wali videos ka link mention kr dijiye,D
thank you ma'am,F
thank you so much mam for such a quality lecture,F
1:03:05 n is not equal to -1,D
mam its a very good explanation of integration fabulous plz continue the chapter and l already inform my friends to join magnet brains,F
mam aap rs aggarwal padhati uske videos kb upload honge,D
"nice video, solving integrals is allways fun!!!",F
ans..x^-1,I
integration nam..sun kr hi... fever aa jata ...thabut..now.. thanku mam osm explanation with.easy way,F
maam playlist bna dijiye plss,D
ma'am why are u doing mcq in term 2,D
hlo mam,F
nyc explanation mam,F
doubt--mam...7.1 ka...3rd que...smj nii..aya...kaise hua????,D
mam maxima and minima ka bhi ncert exempler ka video bana dejiye please......,D
waiting.....for this.. sessions,I
,I
ma'am thank you wonderful lecture,F
you are best teacher in world,F
bestest and sweetest maths teacher ever,F
thankyou so much mam,F
thanks mam,F
thank you mam,F
anyone in june,I
,I
,I
you are the best teacher thank you sooo muchhh maam,F
thanks mam,F
mam hum dx ki value nikalar put kar sakte hai,D
thank you mam,F
thank you mam,F
you are best teacher,F
so nice explanation mam thank you so much ma'am,F
thank you madam ji,F
really mam....kaise thankful karu. ae content free me kahi nahi milta hai,F
thank you so much mam.,F
you are so best teacher,F
"thank you mam, to provide best contents",F
"thank you mam, to provide best contents",F
"thank you mam, to provide best contents",F
aweomely explained,F
ese teachers ho to tareef to bnti h,F
mam aap online class me kab rahti hai,D
ma'am kaun sa book se aap padati hai,D
mb help me lot's in study,F
,I
mam you are amazing but can i ask my doubt in step 4 integrate it wrt 6 ?how?,D
thank you so much ma'am,F
thank you so much ma'am for your amazing explaination and guidance,F
thank you soo much ma'am,F
bahut achaa,F
1:09:10 min mem. yaha cos a constant kase hai ???,I
thank u ma'am,F
45:01 kitni awesome ho mam,F
physics sl arora all numericals theory example video kab tak aayegi date btao mam bhot ro rhi hu i am fell hurt plz date btao mam hath jod rhi hu,D
sl arora physics topic wise video of theory and solve example and numerical video pls mam jldi lao apko magnet brain ki kasam,D
thank you mam agar aap nahi hote toh pata nahi hamara math mein kya hota thanks a lot mam integral chapter ko itna easy banane ke liye,F
mera math main compartment aaya hai phir ye vedio dekh raha hoon thanks mg brain,F
jiiookjugfyyu,I
jiiookjugfyyu,I
most underrated teacher on yt,F
thank you so much mam,F
mera integration hogaya ma'am aapke chalte nahi to fail the hum,F
oh god thank you so much.i got a very good teacher through this platform.ibam really blessed to have such teacher. maam u made my maths interesting.thank you so much maaaaaaaam.,F
i would like to thanks mam. really wonderful explanation .,F
thank you so much maam,F
mam aapne mujhe maths se pyar krwa dia h ... sach m aap baht acha padhate ho mene term-1 m bhi aapko follow kia tha or term-2 m bhi follow karungi .. best maths teacher on youtube ..,F
you should make a mobile application for those who want communication with their teachers and now a days every study channel has a mobile application as well as you tube channel,D
mam no competition of your teaching style you are one in a million kind of teacher ..you explain all concepts soo clearly . regretting of not finding your channel from the start of the class itself,F
mam chapter 8 bhe start krrva deji.. plz...,D
"13:11 example 5- i13:36 example 5-ii28:21 example 5-iii34:44 example 5-iv38:07 some more standard integrals49:46 example 6-i58:55 example 6-ii1:09:53 example 6-iiidon;t mind me, just putting timestamps for future reference:))",I
"mam your explanation are so understandable , easy or mind-blowing",F
thank you for gerat video!!!,F
my maths is too weak in class 11 when i came in 12th and i randomly search maths lecture on youtube then i find shivani ma'am after watching of maths video of shivani ma'am.....i am showing interest in this subject which i hated most of all subject now my maths subject is strong then all my subject.......thank u so much ma'am,F
superb!!!! explanation,F
u r the best teacher who always make everything very easy,F
when will aadrsh sir strt rd sharma lecture of this chapter?,D
explanation,I
mam aap ki video se hame bahut ache se samch aa jata hai,F
mam after studying from you it becomes so easy. some teachers make it so difficult to understand. but after watching your lecture it seems to be very easy and interesting.thank u so much mam,F
thanks mam bahut achha padhati ho,F
gzb explanation,F
thanku mam..for this effort and amazing session with easy way,F
sir class 8th ka class kab hoga please reply dio,D
magnet brains op,I
come bhai,I
hi magnet,I
,I
hlo,I
hi,I
1:22:37,I
mam mujhe bhi online padana hai,D
the bestest and sweetest maths teacher ever,F
1:03:17let tan^-1 x= t1/(1+x).dx= dtintegrating e^t.dt= e^t+ c= e^ tan^-1x + c,D
exercise 7.2 question no. 20 dout,D
thank u so much mam,F
32 number ka question pe mam ap ne i = 1/2 kinu multiple karlia,D
gajab,I
thanks mam,F
thank you ma'am,F
done,I
thanks you so much,F
dmmmmmwhat a brilliant teacherthanks a lot mam u are a blessing for us,F
concept clear ma'am,F
1:03:02,I
madam aap bahut bahut bahut aacha padhati h par madam aap patli bahut ho,I
thank you very much,F
mam question no.13 ma hum dt\ t power ke jagha log kyu use nahi kar sakta,D
question no-30,I
kar diya mam,I
thanks ma'am,F
thank you so much maam,F
question 33 answer -log(cosx-sinx) +c,D
question 31. answer is. 1/(1+ cosx ) + c,D
question 28 answer is 2(1+sinx) power 1/2 + c,D
question 27 answer is 1/3 (sin 2x ) power 3/2 +c,D
question 24 answer is 1/2 log (3cosx + 2sin x )+c,D
question 23- answer t square /2,D
question 22 answer is - tan (7-4x) 4,D
question 20 answer is 1/2 log t + c,D
question 18 answer is e power t +c,D
que 15 ans -1/16 y square,D
,I
thankyou so much mam,F
mam done all the homework questions,I
thanks a lot ma'am. it's so helpful,F
thank you mam,F
magnet brains should be use black board,D
awesome mam,F
thank u so much mam you are osum aap ek dam chote bache ki tarah samjate ho koi bhi samjh sakta hai,F
you are the one of the great explainer.,F
solving maths with your lectures is a kind of fun that i have realised in my 9th class days,F
thankx,F
thank you very much mam,F
thank you for this amazing lecture,F
magician of maths,I
thankyou so much mam/ didiithanks a lot,F
thanks mam,F
nahi teacher koyi problem nahi hai,I
what do you mean of x is linear,D
23 doubt,D
"thanks you very much ma'am, aapne bahut hi achhe tarike se samjha diya. mai aapka sada aabhari rahunga ma'am. thanks you so much",F
maja ayaa ma'am ji,F
so nice explanation ma'am,F
what's a great explanation mam,I
i have solved every question of your homework on the spot and i get every answer correct thank you so much ma'am you teach so good...,F
congratulations for 10 million subscribers,I
arey pagal homework kyu deti h ham kya pagal h jo solution dekhne aaye h,I
thank you madam ji,F
thanks mam for this amazing video,F
q. 20 is doubt,D
,I
mam aap bhaut fast padhate ho thora slow.,D
"mam because of you i got 96 in maths , thank you",F
,I
thank. you magnet brain for this video,F
1:03:32,I
you are awesome mam,F
mam aap bsc ki maths padhaogi. please magnet brains start bsc course on your channel,D
thanks mam,F
20 doubt,D
18ka ans ;e tan-1 c,D
mam 20 is doubtplease tell me e2x ka defferensiation,D
mam q33 is doubt?please tell answer,D
thank you so much ma'am for your amazing explaination and guidance,F
thank you ma'am,F
13:00 q 5,I
mam maja aa gya padh ne me,F
kya padhati ho mam aap outstanding,F
u are great mam,F
thank you so much mam,F
,I
thank you so much mam,F
thank you so much mam,F
sabse best platform magnet brain thanku magnet brain i have complete 7.2 and next 7.3 target,F
aplog har step ko btate ho ye bhot acha lagta hai but physics sl arora ka video bhi laye plzzzzzzz,D
aise hi free me hmlogo ko padhate rhiye taki india ka nam roshan kare hmlog,I
i am proud of you mam ap log itna mehnat krte ho hamare liye apka mehnat apka pashina se hi dikh rha very very hard work mam you are great i like magnet brain channel,F
26:35 t minus 2 kaise hua,D
thank you ma'amyou really give me great help to complete 39 question of this huge excercise,F
mam physics sl alora all numericals video plzzzz i request you mam i see your video 3 years plz accept your student request,D
"thnx ma, am after see this video i feel easy of this chapter",F
nice explanation mam thank you so much,F
mam u are superb and very helpful,F
i love you ma'am,I
thank you very much mam for a superb explanation,F
ans of 21 is (7-4x/-4)+c,D
e to the power tan inverse x+3,I
ans of 18 question is e^tan^-1x+c,D
good morning,F
"ma'am,can we not solve question no.5 by taking cos(ax+b) as t?",D
supar,I
solving 12th class maths with mam is just like solving 5th class maths. after watching your video solving maths sum is fun for me,F
q.5 ka answer aapka true hai or book ka,D
hello mam question no.5 ka answer book me kuch aur dia hai,D
it's really easy. you are great,F
question no 20 doubt,D
best best best,F
maam i am having a doubt in solving question no.31 plzz explain this question...aur anybody interested can help me too who know the solution,D
thank you mam. to teach us in a very simple manner.,F
"nice lacture mam, your way of teaching is",F
best explanation mam,F
nice video maam,F
i have doubt in question no 26,D
mam q23 bta do mujhe smjh ni aaya,D
thank u mam,F
solving integrals is so much fun,F
mam all questions are done,I
doubt 20,D
mam question no.31 daout hai,D
"mam, question no. 20 doubt hei",D
"mam, sare questions solve ho rhe hei jo jo apne homework mei deye hei",I
thanku mam......,F
mam all home work questions are done,I
mam because of this video i got 100 out of 95 thank you so much mam,F
hay mam,I
take my name,I
hi mam,I
hoooo babe,I
hello,I
thank you mam,F
hi,I
thankyou mam for good explanation,F
good evening ma'am,F
hello,I
clean nahi aa raha hai,D
thank you mam,F
what you need is at 9:35,D
batch attendance 2024-25,I
thanks maam,F
thanks mam,F
mam teaching method make interest in mathematics,F
biggest fan from bihar,F
thank you ma'am aap ne maths me to pass ho jaunga laga raha hai,F
siuuuuuuuuuuuuuuuuuuu,I
"you are the best mam , but pls anyone do let me know if there are more formulas of trigo",F
thank you mam.,F
thanku so much . this is really helpful,F
,I
she teaches so well and clear.bestt,F
thnks magnetbrain for giving me such a gud mdm,F
thank you so much mam you have cleared my all confusions of this chapter,F
mam' i have no words to express your hard work for us,F
thanks magnet brains for helping,F
thanks mam very much due to you i am now good at mathematics,F
thank you so much ma'am for your amazing explaination and guidance,F
,I
nice explanation mami am up board student,F
nice lecture,F
thank u so much,F
1+tana/1-tana,I
thank you so much mam for such a easy explanation,F
cos 2x= 1- tan^2x / 1+tan^2x,D
cos 2a = 1 - tan^2a / 1 + tan^2a,D
thankyou mam for the lovely video it is really helpful for us,F
cos2thita = 1-tan square thita / 1+tan square thita,D
so nice explanation mam,F
cos 2a =1-tana/1+tana,D
thanks mam,F
thanku mam....for your efforts....with easy way....,F
mam daily class timing kya hoti hai?,D
thank you mam for your support,F
ma'am physical ki bhi acchi tayyari kerna chahate h,D
ma'am magnet brains per physical education teacher nahi h,D
mam class time kya hota hkl class lgani h meko,D
o good i watch video 2 who do reply,I
ma'am ye chapter jan ke first week mai ho jayega,D
video is very very hlepful,F
thank you ma'am,F
,I
"mam, will our chapter be completed till 1 jan as you disscussed in time table video?",D
thanks a lot. this really helped!,F
,I
30:00 par ma'am pura ki oura (1-cosx) ko t assume karlo,D
to best',I
,I
perfect,I
batch 2024-25,I
nice video.,F
mam 47:59won't it be -2tanx/2 in final answer?,D
thanks ma'am,F
doubt=crystal clear,I
thanks maam,F
answer sale sale hi glt niklte madam ji aapke,I
thanks mam,F
nice explanation of q no 3 thanks,F
mam can u plz show question 4 in the first form..,D
2024 wale students attendance lgaye or like kre,I
30:28sin3x=3sinx-4sin^3 (x)answer i am getting with this :1/4[-cos((2x+1)/2)+3cos(2x+1)/2] + c,D
very nice mam,F
"mam agr q3 pe cos6x.cos6x kr du ,and 2cos a cos b ka formula use kru to hoga kya ?",D
very very better than nexa classes,F
better than other channels,F
better than nexa classes,F
thank you mam,F
thanks a lot mam ......,F
concept cleard thank you mam,F
hillal diye bhay go thankyou mam,I
your teaching is awesome,F
thank you mam aap sabse achcha padhaate ho,F
thank you mam,F
u r great mam,F
mam x/2 k integration kese kre,D
best channel in youtube for for class 6 to 12th,F
thank you mam,F
maam in question 4 can't we use sin^2a=1-cos2a/2,D
ma'am in ques no 4 my ans is not matching by maths book answer -3cos(2x+1)/2+cos(6x+3)/6+c,D
tahnk you mam,F
question no11 dought,D
shvani mam thank you mam,F
thank you mam ji,F
thanks mam koi to hai jo free mai bhi pada raha hai humko,F
thanknkuuuu mam,F
amazing teacher teaching amazing chapter in amazing way....,F
ma'am wo 10 no. q me step tha 1+cos4x by2 usme 4 kaise aya,D
di aapke hair,I
siuuuuuuuuuuu,I
mam i am confused between intregration of sinx and cosx. pls help,D
doubt in 11 question,D
mam i join your chanel a few days ago and m so happy because this is very helful for me,F
55:41. qno 11 ans is 3/8x +1/4sin4 theta +1/64 sin8 theta +c,D
thankyou mam,F
madam ji app live ni hote,D
helpful,F
thanks ma'am this video is very helpful,F
your teaching skill is great,F
linner x kisi ko kaise kehenge mam ??,D
dout,D
nyc explanation of every question,F
you are the best maths teacher mam,F
really very helpful,F
nahi,I
"after watching shivani sharma mem's lecture ,le maths student - "" aap ho too hame fir or kya chahiye aap ho too hame fir or kya chahiye.""",F
que.11 doubt,D
lucky.,I
bahut hard hai mam integrationintegration padhta hoon to differentiation bhul jaata hoon,D
thank you so much mam...everything is clear now.,F
1:42:23 question 22 important,I
"idk why this channel is underated, best educators on youtube are on this channel",F
than u so much mam for this session your all sessions are amazing an very helpful,F
thank you so much ma'am for your quality education. ma'am i have a question my board exam will be held in february and my syllabus is not completed yet so how can i get 90+ marks in my board exam,D
thank you mam for making this video you are excellent teacher of the maths.,F
ma'am isme bhi 1-sinsquare x ka whole karege,D
ma'am 9 number me cos2thita =2cos squer thita-1 ko 2cos squer x by 2 -1kaise likh diya hai aap ne plz reply,D
mam app bhot acha padti hai,F
mam aap bhut aacha tara a sama ja tha hou kise ques mai problem nahi aati.,F
ma'am question 10 glt ho gya...,D
sl arora book 12th video,D
16:47 chlo gyab ho jao funny moment,I
congratulations for 78 lakh students subscriber target 8 million coming soon,I
7.3 cron rupees kitna hoga,D
7.3 ka 4 wrong h ....,D
magnet brains always jindabaad.,I
mam u are superb,F
no daubt you are most hard working maths faculty on you tube i really appreciate your work.,F
your way of teaching is best,F
"literally best teacher over youtube who clear concepts just like subject teacher. thank you so much mam. i know i will get a bot reply, if you're reading this mam ( i love you )",F
mam aap ek achhe teacher ho mam kya aapne circle parabola ellipsis pr video bnaye hai.,D
i am very happy for your teaching thankyou mam . but mam where do you live,F
maam plz tell for this exercise hamme class 11 trigno aane chahiye?,D
mam aapko sat sat naman,I
thankyou so much mami subscribed,F
1:35:20,I
mam aap nda ke liye phadati,D
thank you so much mam for this most helpful video,F
"can you please recheck the trigonometric modification at the beginning of question 3 . please, i guess it's wrong.",D
thanku so much mam u are the best teacher of mathematics,F
thank you mamm,F
ma'am question no 6 nhi bana,D
thankyou ma'am for the great session,F
mam your explanation is so unique. i will understand easily .,F
thanku mam...,F
question 11 done,I
after watching your videos there is no doubt. your teaching is amazing.,F
thank you maam,F
man question no. 6 me ncert me 1/4 common liya hua hai hai...and mera 1/2 common aa raha hai ...mam ek bar correct answer bata dijiye,D
"mam , question no. 10 theek sei samjh nhi aya ..uske vgh sei question no 11 bher nhi ho pa rha",D
mam i am from 8 class still i am watching because of your teaching way,I
mam i am new at this wonderfull platform but mam i am very coffident after watching your videos in mathematics,F
mam i love ur way of teaching,F
noooooooob,I
hhh,I
nicely tought!!!!!!!,F
you are doing very well mam,F
mam,I
,I
thank u so much mam,F
you make it easy very helpfull,F
its lengthy but easy.. batch 2024-25,F
thanks mam,F
as an arts student even i can do calculus now and that too very well just because of ma'am. suggesting this channel to each and every student,F
.,I
mam 7.3 tough i will skip 34:02,D
la jabab,I
thanks mam,F
thanks magnet brains,F
thank you mam,F
thankyou so much ma'am,F
thank you mam,F
i' m malayali....i don't know hindi very well...but i can understand your class.... thank you maamm,F
thanks a ton mamu are great,F
7.3 bahu hard tha mam maine to skip kar diya,D
i m very happy after watch this video,F
qudratic,I
thanks maaaaaaammmmmmmmmmmm 31:36,F
thank youuuuuuuuuuuuuuuuuuuuuuuu mam,F
highly aporeciable video mam... plz plz upload also for 2024 batch,F
nice,I
mame made this concept so easy to understand .. thank u mam,F
thank you so much ma'am,F
fantastic tomorrow onwards i have my pre boards and that's why i was searching for best and i think after watching almost 5-6 i found something which can be consider as best.thankyou! mam,F
wow mam you explained it so nicelyand made it so easy for methank you ma'am,F
cute ho aap mam,I
i love you ma'am,I
i try almost 20 + youtube channel but your explanation make it easy so thank you so much mam,F
nice and helpful video,F
thanku so much mam for this amazing video,F
thankyou ma'am for the great session,F
nice video!!!,F
please pin the links of previous and next videos. and also update the playlists.thanks for your efforts.,D
thank you maam nice video,F
thank you so much mam you make everything so easy and interesting,F
mam i have a doubt,D
mam amazing,F
plese soport bhi log,I
nic explanation mam,F
hi,I
superb explanation my doubts are crystal clear,F
mam u r best teacher,F
where to find hw question,D
mam teach very well,F
jis question ko dekhne aya wo hi home work de diya,D
mam you are osham,F
2:02:38 mame question number 19 galti se formula galatput kar diye,D
thankyou mam,F
mam qno.2 m answer wrong h aapka,D
thanks a lot mam.,F
thanks mam,F
mam you are very beautiful,I
mam this exercise is very tough,D
,I
2024 wale hard work kro magnet brain ke hard work ko value do,I
thank you so much ma'am,F
amazing she is,F
"mam,in q-16, 17,18,15 how to determine to take as (x^2 + a^2) or (a^2 + x^2 )when it has (x^2 + a^2)",D
your teaching way is awesome,F
you are the best maths teacher i've seen till now on internet.,F
22 hal karo maym,D
mem 20question me 4sinnahi aaya dought hai,D
thank you so much ma'am,F
perfect example of beauty with brain,I
thank you mam,F
aap kaha se hai mam,I
thanku ma'am my all dought are clear,F
"aaj maine ek lecture dekhaa ,mja aa gya pura question bhi solve hua",F
mam question 15 ma aapne x ki jagha x^2 ki value rakh di thi l2 solve karte wakt,D
mam in question number 3 (2-x)^2 ko by substitution method se v toh kr skte h ise t maanke fr v formulaee pe aa jayega questions.....,D
ma'am black board jahiye,I
thank you mam,F
thank you mam,F
best teacher ever for maths,F
mam app bhaut accha padhati ho,F
thank you mam,F
nice,F
"thank you ma,am",F
thank you mam you are great teacherdoubt question 15,F
,I
mam plz q15ap krwa dijiye,D
2nd ans is wrong,D
1:28:37 learn this formula as numerator = a ( diff of denominator ) + b where a b are constant,D
thank you so much mam my all doughts are cristal clear,F
very nice mam ji,F
basic question batalaea,D
second one we can solve like 1+(2x)^2 like tht also rytt,D
when we solving ncert with magnetic brains we feel very easier,F
when we solving ncert with magnetic brains we feel very easier,F
"mam, in ques, 1 integration dt / t^2 +1 ko apne direct tan -1 + c kis formula se likha h could uh plz tell????",D
thank you so much,F
thanks mam i really can't believe that i am solving problems fastly without any single doubt. by the way mam can you please tell your name.,F
good explaning,F
mam ques. no. 19 mein aapne formula apply krte waqt mistake krdi...,D
thank you for this,F
ma'am commerce maths chapters kahan se padhe ... magnet brains m nahi mil rha,D
thankyou so much mam,F
amazing mam bato bato me hi exercise khtm,F
,I
thank you so so much mam,F
ma'am what a class! i understood every question..thanks mam .......this is my first class .....,F
,I
i have no words to express your hard work for us by this explanation...,F
"tomorrow is my math midterm and this specific part of linear/quadratic was hard to understand, and there was no tuitor available, this video is very useful, saved my day. thanks",F
hii didi aap bhuta acha padata ho,F
thanks ma'am,F
supper ma'am,F
mam ye exercises to bohouth muskil sa hai mam kia ap 2023 ke exam ke liye important de sakte hai???,D
mam ye exercises to bohouth muskil sa hai mam kia ap 2023 ke exam ke liye important de sakte hai???,D
mam ye exercises to bohouth muskil sa hai mam kia ap 2023 ke exam ke liye important de sakte hai???,D
excuse me aapne question no. 9 formula wrong lagaya h,D
thanks ma'am,F
q:15 kra do mam please,D
thank you so much mam,F
ma'am please q15 ka answer bta dijiye naplzz,D
2:02:55,I
mam 15 krva do solve pls,D
very nice,F
ma'am please explain question number 14 and 15..,D
dil se thankyou ma'am.,F
20 ho ni rha solve,D
mam krwadiya kro question ko ap itni badi video bnati ho or fir bhi question chhudwa deti ho,D
mam sorry aap bhut accha pdhati par ek silly mistake ho gya galti sei apka 19 questions mei x ki value ki jagah pei x square ki value rkh diya hai apne,D
mam but dusre teacher is method ko kahte hai ye method sahi nahi hai,D
question no 15 solve kar digiy na miss,D
thanku mam for this wonderful explanation,F
thanks a lot mam.. love you so much mamlearn to easy mathematics,F
thanku so much mam for making maths more intersting to me,F
mam question number 14 and 15 plzz solution btadijiyeee,D
thank you maam,F
maam questions no 15 or 20 nhi bnaa,D
mam question 12 me ncert me (x+3)/2 diya hai,D
ques 18 me completing square method se solve nhi kr sakte kya ??,D
mam question 15 mein confusion hai,D
mam 7.5 bhi kara dijiye jaldi plz,D
thank you si much maam nice video,F
"nice video, solving integrals is allways fun!",F
thank you mam for this video,F
hi me harsh,I
oh,I
hello mam,I
hi,I
mam,I
hii,I
hi mam,I
hii mam,I
hii mam,I
love all watching,I
hi mam,I
mam you are so good,F
batch 2024 -25,I
thanks mam,F
bestttttttttttttt bestttttttttttttt bestttttttttttttt teacher,F
i am heartily in accord with everything that has been said..thnkuhhhh so much... reallllly helpful...,F
thank you so much sir,F
thank you so much ma'am,F
mujhe samjh nahi aata ki mam aap ke views kyon nahi aate,I
thanks ma'amyour teaching is amazing,F
thanks ma'amyour teaching is amazing,F
best,F
mam thoda screenshot ke wait kro kiya kro pleasenice video,F
900th like by me,I
thank you mam,F
beauty with brain,I
mam comparing method use krna compulsory h ky,D
mam hum proper fraction wale ko 7.4 me jo a (derivative of function )+b tha usse bhi toh kr skte hai na ?? .. please reply mam,D
bahut achha se samjh me aaya mam,F
thank you madam ji,F
,I
amazing teacher,F
you are best because aap ki concept videos bahut fantastic hota ki mujhai exercise kai maximum questions ho jata hai aur har exercise mai ham jo bhi confusion ho nai se phailai hi aap clear kar deti hai hai aap bacho ko samjha jata hai ki bacha kaha phas sakta hai aur confused ho sakta aur aap compare kar padati hai aap best' ho and and smart bhi,F
much helpful,F
,I
hlo ma'am..good evening..ma'am class 12 science stream hindi medium me available hai ?please tell memaths to aa jaata hai samjh english me bhi ..pr chemistry or physics agr available hai to plz tell us ..,D
thnku mam,F
ma'am aap ka name kya hai. aap rd sinha book bhi padaia plz,D
thnku ji finally at last ab milna koi acha channel thnku mam bhot late mila mujr but now i'm happy to find this,F
hi,I
excellent job mam.mujhe lgta h ki duniya me thanku so much for supporting us mam.thanku so much and love you mam,F
thank you maam very nice explanation,F
"thank you mam ,my all issues are clear",F
"this video ,channel and these teacher are too good.",F
thank you mam for all over,F
,I
mam your teaching is best thanks for giving me this wonderful explanation,F
thank you maam ....you are helping me to stand with maths ...really thank you very much,F
thank you mam,F
thank you so much mam for this vedio,F
thanku so much mam,F
super explanation mam,F
mam ab doubt clear hua,F
it's really help me,F
really praisable......,F
thank you so much ma'amthese videos are of great help,F
thank you so much mam,F
"nice video, solving integrals is so much fun!!!",F
thank u so much mam,F
thank you maam,F
integration by part topic kha hi,D
thanku mam...for this effort,F
thankyou so much mam,F
kahe muhava appana banati ho ji bahut gussa aata hai mam jan gai aage se aisa na kijiye plz,I
you are the best teacher,F
thankyou mam,F
thankyou mam,F
two remarkable things you've done in life1. joined an accessible educational platform2. taught there by heart,I
ma'am aap bahut homework dete h,D
homework questions 12 done,F
mam notes mil sakta hai,D
thankyou so much mam,F
que.18 done,F
kiu nahe ho rahi parhaye,I
mam aap bahut acha padate ho,F
hello mam,I
you could have shown all the questions i started studying from your video but very disappointed,D
maam ques 15 me special integral of dx/x-a use nahi kar sakte kya wo jo hai 1/2a log wala formula,D
tq so much mem,F
mam ye homework mat diya karo kyoki jo question solve nahi hota vo hum yaha per dhakne ate hee__yaha akar pata chalta he ki vo to hw hee,D
thank you mam,F
mam 20 mai doubt,D
proud to be india and hindu because you use vedik ganit in integrals,I
mam all homework ques done,F
hdbdbdhd,I
really ma'am you are a genius,F
maza aa gaya padh krthanks shivani ma'am,F
