comment,label
"mam u say that goly , endoplasmic lysosomes and vacules are attached with nuclear membrane but in your diagram golgy apparatus is not connected with nuclear membrane.# sorry for grammer mistakeplzz tell me about this..",D
awesome mam thanks for teaching us you are amazing,F
thank you so much mami m a student of class 9 but this video is very helpful for me because i missed my biology class and i also enjoyed this videoyou are great mam,F
amazing mam,F
kitna lipistic lagayee hai,I
kya ho raha hai mam,F
mam please give notes of chapter tissue,F
topic starts at 10:23,I
no it'z perfect video,F
ma'am u explained so well that me as a class 9 th student understood it well amazing explanation....,F
very very nice explanation mam i have understood the concept very well thank you mam,F
the notes of slides are really good (short and crisp),F
awesome explanation mam. thankyou so much for providing this awesome video.,F
pda bhi hi yaar nhi,I
kitna bolte ho yaar,I
mam parso mera test h i hope bhot acha jayega because aapne jo teach kiya h tou bhot acha jayega mai aapko apne marks bhi send karungi good evening mam byy stay safe and take care,F
mam you too good in explanation,F
mam i think pimples girls se bhi jads boys ko hota h,D
nyc mam,F
allah bless u,I
mam please make a videos class 11 biology book of pradeep publisher,F
protein +lipid =lipoprotein not glycoprotein,D
tnks you so mam you explaination is best,F
nice lecture mam,F
thank you magnet brains,I
really happy tht students are watching magnet brains ...,I
is golgi complex developed from endo plasmic reticulum ????,D
thanks a lot of mam i am in 9th class but i study by you of 11th class because i read by cordova book because the book are of very high level and no one define like u best mam thanku a lot of mam .,F
thank you mam,F
nice explanation mam,F
thank you mam,F
thank youthank you so much mam!magnet brains alwayss makes mee satisfied! i really enjoyed the whole lecture!!!best teacher in magnet brains- shipra tiwari mam!!,F
awesome ..i really liked the way u explained the working ...it was quite fun too .,F
also produces hormones and enzymes of lysosomes.thanks for very good explanation mam.,F
,I
thanku maam,F
i think your overconfidence about your teaching,D
thankyou mamfrom up,F
very good explanation mam,F
very nice video,F
very nice,F
if u are toring something,I
mam ap na lysosome ma apoptosis ka zikr nh kiaa,D
a best teacher,F
mein class 11 ke baccho ko batana chati hu ki ya vacuoles class 7 mein 8 mein bhi hai isliye make your base strong?,F
21:51 mam agr aap kisi ko chanta maroge bo bapis marne ke leya rhe ga he nahe,I
why r u looking tired,D
baji bohat realistic he,I
wow! ma'am what a interesting and knowledgeable biology videos . i understand all the things whatever you teach us. thanks a lot ma'am,F
is magnet brain provide coaching facilities ??,D
dan dana dan,I
yamdev likthe hai death time,I
,I
mam agar cell ki shape destroy ho jaye tu unhain dubra shape dena ka lia micro tubule use hota han ya unhain intermediate filmanets dubara shape deta hay kia???,D
mam your such as a great teacher thankkk youu so muchhhj mam,F
mam your teaching style very nice,F
mam aap bahut hi simple way main pdati hai. bahut hi acha,F
39:19,I
we land,I
kindly let me clear one thing how lysosome digest surrounding cells if they stop functiinong ? these cells dont have their lysosomes?,D
mamm thanks,F
mam your lecture is very best i like it your lecture,F
"interesting mam, i like it. aap ke padhane ka tarika ossum hai",F
mam lysosomes ko kon kata ha please reply,D
ma'am you are teaching very easily and very effective .you are best teacher in the world,F
mam you are the best teacher of bio subject,F
mam jo lysosomes ka pas digestive enzyme hota ha wo apna memebtane ko bhi to digest kar sakta ha,D
10:40,I
what us the need of contractile vacoule in animal cell,D
is food vacoule also called phagosome,D
is food vacoule present in animal cell,D
40:47 mam contractile vacuole is found in fresh water fishes why not other fishes,D
are these types of vacuoles present in animal cell too,D
you are the one of best teacher of the world ......i never see a teacher likes you and i also never see a teacher whos lectures are best from you....mam you are brilliunt ......i have no words ......,F
nice maim,F
some little information is wrong but nice explaination,D
vesicle,I
hello hhmmmm,I
what is this,I
hai,I
you teach very nice amazing voice,F
mam primary lysosome storage ka kam kar sakte h???,D
incredible explanation mam i'm in class 9th and always watching your bio lectures to understand in detail . your video lecture are very interesting and helpful for us . thank you so much mam for providing us the best video lecture ever,F
you stand out with your humorous style of teaching. you have made this easy to understand.,F
i had seen mam's many videos and the dialogue is hey everyone,I
nice,F
thanks mam for nice explain..,F
mam you are my favorite teacher...,F
extremely rough teaching,D
32:39 what an expression,I
thank you mam for this beautiful video mera exam ka liye ya topic mera liye clear ho gaya hai,F
love from pakistan..... thanku g shippa goppali....... if i write your name wrongly then please ignore it i wouldn't want that..... i appreciate and respect you from my core of heart..... actually i like your way of introduction..... i wish that may allah provide teachers like ma'am shippa goppali to our country to improve quality of education...... i heard many indian teachers and almost all teachers have a unique way to explain the concept..... no doubt india is far better in education from pakistan...,F
thank you so much mam,F
love your vids love your accent topics are crystal clear like water,F
peech sarrrrrr funny part,I
mam thanks,F
mama ap jo bich ma hindi bolta ho vo huma smj ne aati plz ap ne bola karo plz mana ne padhi hui... ma english and urdu medium hu.. sorry for but plz... maam.. example madyam.. i don't know what is madyam...,D
mam are you leftie,D
really ma'am aap ne bahut achhe se explain ki hai,F
"good, mam",F
love from azad kashmir,I
100% worth it to watch,F
,I
mam really you are amazing from class 9 i studied from magnet brains and it help more really mam the way you are teaching is amazing and outstanding mam,F
one of the best teacher i have learned from,F
mam you are really best ... you teaching method is awesome.... my all concepts are clear now ...,F
mam ke bade hai,I
thank uh so much mam. u r so sweat,F
,I
lysosome ladki hai ya ladki?,D
tried everything and back again to magnet brains . thanks a lot mam for this video,F
taurne taurne taurne tarine,I
very very nice information !,F
mam lysosome khud bi dead hota h kya,D
animal kingdom class lungs fish and bony fish such as sharp....,I
ma'am ur teaching skills are unbelievable,F
39:33 bathroom mein jalan hoti h,I
mam you is one of the best teacher in asia about my opinion but viewer's are not enough.thnks mam allah ap ko kamyab kery ap na her points ko dil sa samjayalove from pakistan,F
mam the way you teach really had a great impact on me.,F
magnet brains is beat up byju's.,I
an amazingly beautiful lecture from an equally amazing teacher.,F
mam please y bta do k fish m ek vacuole hta h,D
wow,I
mam mujhe apse padna hai online free,D
what is hydrophage?,D
thank u maam,F
great mja aa gya mam !,F
your video amazing mam thank uuuu very much,F
excellent explanation mam.,F
the sap vacuole diagram looks like a t.v,I
pich surrr,I
study at 1.5x,I
tq so much mam,F
"8:49 mam , chitragupta, yamraj ka assistant",I
wow anti jii i hope you are not a good teacher . but you are a good profecer,F
mam app bhoot hi aacha pdhati h,F
mam you teach very deeply and it helps to provide good education,F
very helpful video mam dil se thanks,F
,I
duba bta dijiye mam,D
because you are funny mam,F
mam aap ke sath padhne me maja aata,F
thanks mem ji..........manoj mishrastudent of b-pharmamilte hai aap ke next video mein..jhansi uttar pradesh india,F
jab log zyada smart banthy hai tho yai ashar othaa hai,I
thanks mam i am a very thank ful to you,F
thanks mam for simple explanations,F
thqqqqq so much mam,F
mam sabhi cell ka size to same hota hai to ek cell dusre cell ko kaise kha sakti hai,D
mam thank you very much the way you explain we can understand very easily.... so thanks a lot god bless you,F
repet the topic,D
appreciated,F
very clear explanation...tq mam,F
subhanallah mam.stay blessed and happy.,F
thanks mam,F
human body main prokerytic cell payi jati hai kya,D
omg that lysosomeeee at 2:46 is so cuteeee!,I
mam ye bsc k liye vaild hai???,D
mam mitochondria prevent the aging of the cell,I
,I
i have no words for u mam....salute u,F
well done mam,F
mam can students who are not preparing for neet can follow these lectures?,D
if you are toding something,I
superb mam,F
"when food vacuole and lysosome get fused for digestion, for futher livin' how amoeba develp another food vacuole.?",D
thank you so much mam,F
ham logo ko pta h ki free me kya provide kiya jata h aur hum jante hai ki hame kya krna h so please har video me aisa na bboliya 0:06,I
mashallah miss,I
mam aap bahut bahut aacha padhate ho,F
,I
thanks mam,F
if you are torring something.....,I
4:06 of you're toring something,I
bhai dislike kyo krye ho ak to free me hai aur dusra bhut achha se explain krte hai.pkka tmhe magnet brain se jelous hai. plz aar dislike mt kro kyoki doubt hone pr yhi aate ho,I
love from nepal mam,F
maaaaaaaaa,I
all things are clear but you are making video too large.,F
best besttttt best,F
12th ka bhi padhai aap mam,D
"mam you are great ,",F
mam plz explain the protoplasmwhat is protoplasm..?and u r very intelligent teacher,F
thank you sooo much mam,F
mam,I
mam to many ads in this video it distrubes,F
plz focus on your study .don't see the lefty and other,I
,I
contractile vacoules - pichhhhh surrrrrrrrrrrrr (ab ye concept kbhi nhi bhulenge),I
op,I
kya gajab sikhaye ho!,F
i wish i could give u million likes,F
mam make liveclasses,D
you are teaching good,F
nice teaching mam,F
mam plz animated picture bhi slide layi,D
thank you so much mam,F
mam you are super,F
if you thoring any is konwn as lysosome.,I
i think i haven't have them s type of teacher in my entire lifema'am 100% focus in studies when you are teachingproud of you maam,F
shive g hhh,I
mam what is the difference between apoptosis and autophagy plz mam reply me fast,D
mam what is residual bodies in lysosome,D
ma'am your teaching skill is next level .....thank you so much ma'am,F
ma'am! your videos are made for millions of views and lakhs of likes. each point was explained very well. thank you a lot ma'am,F
thank u ma'am,F
really fruitful information thks mam so much,F
one question... why only these organelles r considered to be endomembrane system why nott other??,F
mam. u teach with funny i understood every points,F
wow mam your teaching is the best .,F
nicely explain each and every point....so much helpful for me... your teaching skill is just amazing...mam,F
"mam, your teaching method is wonderful",F
thanks mam u r awesome,F
ma'am u r the best.....,F
mam pls help me,D
,I
i need 3x,I
besttttttttttttt...i never thought biology can be so easy,F
your video will get millions of views very soon,F
mam your lecture are very very awesome,F
item,I
u r mind blowing mam,F
thank you so much you always explain each and everything i really appreciate you. .,F
wao what a explanation tq,F
mamm ur class is really helpful,F
awesome,F
14 . 10,I
10.50.,I
mam bsc classes nahi karati hai please mam provide kariye mam,D
best teacher is mam,F
hii,I
i am from pakistan and really obssessd with your lectures mamlots of respect,F
finally clear this portionthank u mam,F
thank you so much mam may allah bless you and your family live long mam your teacher style is unique and best lub u mam,F
"mam ye to same video h pahale wale video ki tarah,bas thumbnail alag hai",D
mam ye video 2 baar upload huaa h.... first lysosomes and vacuole name me aur 2nd isme.....,D
,I
thanks ma'am,F
very nice explanation,F
mam ye ncert main se to aapne krwaya hi nhi ye to previous lecture h,D
maam cant u make playlists for ach chapter? like combining all videos in order in one playlist of one chapter?,D
shipra maam u are an amazing teacher,F
all the best mammm,F
mam age ke lectures kab aenge,D
hello maammam playlist mein kuchh lecture delete a rahe h,D
mam ur syllabus is getting late day by day.. we r in 11th our exam will be conducted in february or march.. plz mam be regular..,D
mam plz try to be regular.. still we have many chapters to cover..,D
is very difficult to search.. previous chapters......like... biomolecules...and more...,D
mam phala ke video nahi dhik raha hai,D
good night,I
good mam,I
thank you mam........means a lot.......your teaching style is awsm........god bless you mam,F
hii,I
nice teaching mam super,F
mam agar golgi body ko camillo golgi ny observe kiya tha to er ko kis ny observe kiya tha thorri confusion ho rahi h,D
mam your reaching skill is amazing i got your all lectures thank you so much,F
good explanation,F
nice teaching,F
mam you are amazing......,F
mam carbohydrate kon banata hai,D
your teaching skill...supar se upar mam..,F
mam you are too good,F
hi mam,I
analogy of smooth chikni aurat kinda low standard thing...,F
prepare for +1 exams,I
wow mam,F
best teacher ever,F
mam aap bahut aachae se dought clear karti ho mam,F
mam aap magnet brains pe dobara aa jao please please please please please,D
,I
,I
hii,I
mam i've given 12 board from gbsec now i'm studying 11 again for neet exam,F
nice teaching,F
very nice teaching ma'am,F
you are so cute mam,F
mam to aap hui ser,I
thanks mam,F
mam u r the best,F
ek number mam... bahut behtarin,F
21:02 abhi bhi krte h mam meri nani air mummy dono...,I
thank you so much mam.,F
thank you so much mam.,F
mam please ek request h ki koi aisi book aati h jo neet ki preparation ke liye achi ho,D
mam i like the way you teach all the concepts are super clear,F
ma'am you are graet,F
thanks a lot ma'am,F
mam your teaching style is superb,F
thanks ma'am,F
mam your video is much amazing we got a some basic concepts thanku so much mam,F
you said and the question came in neet 2021,F
u are the best mam,F
na na na na na,I
madam dp mae buti ku lae kha ahe,I
"i don,t know why youtube don,t viral real content...# viral magnet brain",I
mam overacting thodi kam,F
a lot of love for u from nepal,F
mam your way of teaching is very very nice .....thanks a lot mam,F
great teacher,F
ma'am your teaching skills are so good thanks ma'am it helped me during lockdown,F
"mam, ek request h agar aap ki team, video lectures ko chapterwise playlist bna kr sequence me rakhe , to yeh humlogo ke liye bhi bahut achcha hoga aur isse aap ka bhi achcha hoga, kyuki bachche fir padhai me jyada interest lenge aur magnet brains family aur jaldi se grow karegi",D
the thumbnail??,D
bhopu,I
thankyou mam,F
good afternoon teacher i am a student of class 8 from kendriya vidyalaya i want to ask to you that i am participate maths olympiad test so o you explain what should i learn which suitable for me.,D
nice,F
hlo,I
your teaching level is best ma'am,F
may god bless you more and more and more and more,I
i am in college,I
billllllkulllllll maaam,I
maim,I
thanks,F
mitrocondriaa on firee,I
madam.. glucose chlotoplast se bankar mitochondria pe ata hai... and tor ke atp banata hai...... or ek baat madam - outer membrane pe porins hote hai and inner membrane pe cardiolipins hote hai.....,D
tomorrow is my test of mitochondria and i studied from youand i scored 10/10thanks mam for an excellent explanation,F
mam is the reason why biology became my favauourite,F
what is cholera,D
mam your way of teaching is excellent...,F
"mam you are ocean of knowledge, thank you so very much",F
ma'am is also use left hand to write and i also,I
what is the name of the second theory ?,D
excellent lecture,F
this chapter is in my class 6th,I
it is right you are best teacher is biology,F
no one can beat uhh in teaching,F
mamm all things have been understood. sasri ya kaal bhaaji,I
mitochondria first discovered by kollikar in 1857,I
maza aa jaata hai apse padh kar,F
mam u explain everything very well,F
im from pakistan and she exactly teach us what is present in our books lines amazing,F
mam has her personal youtube channel??,D
excellent,F
excellent,F
me 9th mat hu par yaha aane may jada accha lagta,I
autonomous means fully dependent,D
mm ur teaching is just wow loved the way u teach,F
i am in ukg and watching this video for neet preparation,I
thank you mam,F
mam why mitochondria are absent in mature rbcs?,D
thnkuu,F
9th class neet aspirant,I
i'm a upsc aspirant...but mam ke video dekhkar mere jese biology phobia wale aspirant ko bhi mja aane laga h...bio pdhne me...thankyou ma'am,F
thur ato bokalay birokto lagay,I
bhut hi jyada energy hai ap me lagta hai mitochondria jyada hai,I
tx mam you are a good teacher,F
tx mam you are a good teacher,F
thanks,F
1.03.56 ka movement wow,I
"i am in 8th , mitrochondria is also in my science but not in detail but i want to study about it thanks mam",I
mam you are excellent your teaching way is very unique and it can help to memorise concept,F
,I
my name is afzal khanmam aap bahut ache se samjhate ho mai aakash institute me neet preparation kr raha hoon but mujhe itna ache se nai seekh pata thanku sooo muchhhh,F
waw,F
mam plzz reply me 12 ka kitne chapter nahi karwaye ho kab karwao ke mam plzz reply me mam,D
ur way of teaching is awsm mam... thank you for clear my doubts...,F
"maddem shab. bs zoology wala lecture nahe upload kia ha ap na ...yii ap ke chanel ha..to plz send me in comment,",D
mitochondria kitna types ka ha,D
good,F
mam heart ke pass kitne mitochondria hota hai? or maximum mitochondria toh heart mai hona chahiye naa kyuki woh 24hr work karta hai,D
ese teachers school me kyu ni hote,F
hi mam and also hello magnet brain . your teaching skill is so great this is way that i follow you in pakistan. and i watch your videos biology and also watch many magnet brain videos ... please sent me your instagram id.,I
lov u mam,I
in which cells the number of mitochondria are greater?,D
,I
awesome class mam,F
"mam,u r the best teacher i have ever seen..ur teaching styles is gr8.",F
"tq so much mam app bhoot hi acchey se explain krti h, may 11 me magnet brains ke teachers se hi pdhti hu.",F
"mam you are really amazing,,,",F
gjb lecture mam ji mja agya pdh kr ke,F
i love this channel,F
mam you are saying that mitochondria was discovered in 1880 but google is showing in 1857,D
u are the best teacher mem,F
,I
tnxlove from pakistan,F
"crystal clear mam ur art of teaching is so,good i'm a bsc student still loveing to see ur detailed lectures especially cytology part thank you mam for sharing this amazing knowledge with us. god bless u & ur whole family",F
keeping studies apart mam u can be a comedian with expression full face and your story is good to understand the theory,F
you are best mam,F
thanks mam,F
thanks,F
i am in class 8 but i complete science class 9 and studying bio of 11 because my aim is neet,I
thanks,F
mem notes available kha se honge,D
excellent explanation mam ... crystal clear explanation.. thankuuuu... and love you so much mam,F
23:37,I
your teaching style is amazing,F
,I
mam mouth me v hoga mitochondria kya ?? please reply dout h mam,D
tnx mam,F
mam aap ka hota hova neet ka paper ho ya koi aur tention nahi ha aap ka hota hova thanks alot mam,F
thank you mam,F
"maam ,your teaching really awesome .",F
your teaching amazing,F
u are best mam,F
f,I
mam your teaching style is unique in the whole world,F
maza aaya!!!!!!!!,F
,I
mam plz write in big size in board and make diagrams of big in size,D
11th ka class kb kb chalta hai time bataiye,D
euglin kya hota hai,D
maam are you a doctor? plzzzz reply in yes and no only .,D
excellent speech teaching maamenergetic lectures everalways love to see your classesthank you so much maam,F
1:03:55,I
gjb mam man gye3oo love u,F
thanks a lot madam ji,F
i proud of you mam,F
very nice mam,F
"ma'am what are f1 particles in mitochondria ,? that you didn't explain , but all in the lecture was fun",D
your teaching is amazing,F
god bless you,F
magnet brain best teaching center,I
mam your way of teaching is amazing it helped me a lot thanks mam,F
thanku so much mam..,F
mam your way of teaching is very veru nice and please apload full syllbus of 12th biology for neet and you are like god to a student like me,F
kitna tym waste karti ho madam itna example itne zada or very long,F
thankyou ma'am,F
ma'am the all questions asked in bio are from ncert?,D
your way of teaching is soo nice i love bio....,F
outstanding mam,F
you are excellent,F
your way of teaching is so cute ...,F
you are great mam,F
bhandri. opppp,I
i am in 9th class but i love to study of class 11th nd 12th,I
fantastic but how you make such type of videos?,D
thank u mam..,F
can i crack neet?,D
mam english samjhane me problem hoti h,D
mam please motion chapter for 9th class specially numerical portionplzzz,D
very nice session,F
you were nice,F
mam apke plastids ke ncert buti ki class nahi hai,D
one doubt mam,D
genius ma'am,F
thank you so much mam your teaching is awesome,F
,I
very nice lecture,F
so you are telling that this mini croissant keep me alive,D
yrr ye kitne awesome h yrrthank uh ma'am,F
,I
waooo,F
me who is watching all her videos in 2x for i have my bio exam tomorrow,I
sipra mam is always. .... fantabolous,F
i am from pakistan my bio was not good but with the help of magnet brains my bio is improved thanks a lot,F
mam prokaryotic cell main singal circular dna milta hain kya plzz ans me,D
great session,F
really mam app voht acha explain krte ho,F
mam aap voht acha pdate ho thanku mam,F
where from we can get mcqs of this lecture?,D
mam clearly not visible class 11 and 12 bio lectures,D
ma'am i complete my 11th class syllabus by watching your videos and got very good marks in 1st term and 2nd term exam above 90 percent,F
mam na+ ka video banado,D
i want to join your channel,I
hello maim i am vipin rajbhar from up,I
,I
amazing i think you are born with the biology gene,F
ma'am hum bhut baar bhut speed me samjhate ho thoda slow kara kare,F
mam please aap hme notes bnake de dijiye na hm bnate hai pr....aapki bhi thodi help chahiya... please mam,D
very nice lecture...,F
"thanks mam,",F
thanks ma'am,F
mam aapko god par believe nahi ha aapna ch 9 ma bola,D
mam i am in ninth class and,I
mam ncert aur fingertips dono hai aur study bhi achhi chal rhi hai you carry on for us,F
mam plz tell me ncert is sufficient for neet,D
frnds why this session is not getting so much views instead mam gave so much information.......from my point of view it should get millions of views,F
eukaryotic cell pls repeat that topic pls mam,D
mam pls eukaryotic cell lecture dalo pls,D
define matrix plzz mam,D
thank you mam,F
tq mam,F
transport in man,I
video bahut laambhi laambi bnata ho.....,F
mam humko pdf download karna hai please pdf par videos banaye,D
mam plzz class 10 bio one shot 1 or 2 hour me plzzz mam please,D
mam please class 10th biology ka important diagram ki video bana do,D
faaltu ka kyun padhaate ho cbse 10 ka bas padhaao,F
bohti ganda explanation hai,F
what is means by nadh,D
just outstanding class ......full clear mam ....,F
ma'am mari personation hai please karvadai,I
,I
mam what is the inter granum in the chloroplast,D
,I
thanks a lot mamyou helped me a lot in biology,F
mam ap bio ki best teacher ho,F
"mam you are best biology teacher, even a non science student like me can understand these concepts easily, thankyou so very much mam",F
mam i have no words to describe your way of teaching i want to say just wow mam god bless you,F
10x mam,F
best teacher aap hai mam,F
yes mam aap best se bhi best ho biology teacher,F
mam thanks for explain in detail,F
itny mushkil name ha biology ma aur kuch kuch to similar bhi ha,F
thank you very much mam,F
nice lecture thank you ma'am,F
maam app biology ki best teacher hai,F
the way she is writing with her left hand is soo good..,I
muje aapka padana bahut achha lgta h madam,F
mam aap bahut hi acha padhate ho,F
"kon kon iss year 2023 me 11 me gaya hai or nervous hai , jaise ki mai nervous hu",I
mam you are the best teacher of bio,F
why we break water molecule in light reaction,D
ma'am you are the best aap bio bahut accha padhati hai,F
what is the function of stroma lamellae,D
what is polymer starch,D
all concept makkhan at once,F
didflowers and fruits have different colors because of chromoplast,F
why flowers and fruits have different colors,D
if chloroplast form atp than what is the function of mithochondria,D
can i get a hoyaaaaaa,I
thanks mam for best explanation,F
i am from pakistan . you are the teaching of the way is to good . and very useful . i have no word to explain,F
mam you are the best bio teacher,F
mam plastids apna food kaise banate hai,D
thank u so much maam,F
my fvrt teacher,F
best teacher,F
,I
amazing content,F
thank u soo much mam,F
may be by mistake you teach alueroplasts store carbohydrates instead of proteins.regards,F
best teacher of bio in the world,F
you are the world best bio teacher,F
literally one of the best teacher i have ever seen.let's appreciate it!,F
mashallah,I
thanks mam,F
38:17 students be like... ek chote se cell ke andar kitni sari cheeje h,I
for mbians bio is just a story..... and nothing more than that..... subject easy at such a level... just because of you mam ...... lots of love,F
best ma'am from whom i am studying,F
thanks ma'am,F
thank you so much mam .,F
"thanku maam your all videos help me in clearing all my doubts , thank you.",F
thank you mam,F
mam you are the best teacher.. your teaching method is outstanding.. lot's of love from pakistan,F
thanks mam,F
mam human photosynthesis kar sake aaisa possible hai kya by gens exchange??,D
"mam, your best teacher",F
best biology teacher,F
"thank you ma'am , you are the best teacher for me and my friend and i love you ma'am",F
no pw no other channel.... only mb,I
mam protista mein slime moulds bhihota h na,D
sai samj ni a rhi,D
you are the best teacher of biology maam,F
nice explanation,F
mam u r best teacher in this world as per my thinking..... what a manner i impressed...,F
thanks,F
mam you are best teacher of biology,F
mam aapke pass to bahut knowledge h to aap kyu nahi neet crack kar leti?,D
27:05 i can't stop laughing,I
thanku ma'am ji,F
"your are best teacher in india ,and mere liye bhi",F
you are the best teachers ever i like your explanation,F
thanks mam,F
best mam,F
mam really u r best,F
superb maam,F
thank you ma'am,F
notes ke bare me mujhe bat karna hai,D
maam,I
bat karna hai,D
thinku mam,F
lub u mam thanks a lot,F
mam plxx recommend any book for more and more knowledge,D
mam plasmid ki ncert buti provide kare its very helpful,D
best teacher .. love you mam,F
you really great teacher of biolog,F
bcoz it is stained,D
sir nay bataya mitochondria simple microscope say be dekh saktay hai,D
thanks mam,F
"mam 1k wala like maine kiya,i was so lucky",I
,I
mam carrot ke pas bhi sunlight nhi pahuch pata to ye red kyo hota hai,D
just fabulous mam........,F
psychology kab start hogaa???,D
ma'am please start psychology,D
aap mam biology ki sabse best teacher h,F
mam u r the best biological teacher. your explanation is just marvellous,F
good explanation.,F
best best deep explanation,F
congratulations magnet brain for million subscriber love you team magnet brain,I
thank you,F
maam aapke lecture ka ek ghanta kaise nikal jaata h pta hi nhi chalta . bilkul bore nhi hote ... !!,F
mam you are the best teacher of bio. your way of teaching is very good. thankuuu mam...........,F
mam aap biology ki best best teacher ho aap bahut acha padhate ho,F
thank u mam from a core of,F
thank you mam,F
kuch nahi samajh aa aa raha hai..shirf aap ka lecture hi chal raha hai..,D
,I
mam aap bio ki best of the best teacher hoaap jo padhate hi vo pura class me hi clear ho jata h,F
mam 70sribosomes are in chloroplast,D
maam if leucoplast stores food do white petals of flower store food?,D
i am a ninth student but i am watching this video,I
ma'am aap biology ki best teacher ho and magnet brain youtube ka best teaching channel hai,F
u are best man,I
what is the difference between etioplast and leucoplast?,D
proplastid is mummy of plastids,D
thanks mam for the nice explanation of the every points,F
mam assan trikae sae biology ka topic samjhao,D
tysm,F
mam carot ka color orenge kyu?,D
mam notes free nahi ha kya,D
crystal clear,F
,I
really u are a great teacher,F
mam ur explain very well,F
you are a best teacher of biology,F
thank u ma'am,F
aapka lacture dene ka tarika bhut achchha hai mam,F
best explaintiton,F
ma'am,I
thank u ma'amyour teaching helps me a lot........in my studies,F
mam you explain very well..i am preparing for pgt and take all your lectures for cover 11th and 12th ...thank you,F
nice explained every point...,F
thanku mam,F
she is so cute,I
thanks mam,F
very nice teacher,F
mam plastids ka ncert buti opload kariye please please,D
56:59 best part,I
mam che zaday kagee karan,D
very nice explaination ma'am ... thankyou,F
great madam ji,F
you are the best teacher madam,F
made very easy maam,F
sorry to say mam but mujhe vibhuti mam ka explaination zada pasan h aur mere cousins ko bhi,D
crystal clear mam and well explained mam,F
class 10 revision,I
aap kahi thi ki me apne student ke sath motivation video banage,D
please please,I
motivation video banaye,D
motivation video banaye,D
maam aap to 10th ko bhul hi gayii,D
maam app biology ki best teacher hai,F
mam class 10 bio one shot 1or 2 hour ka plzzzzzzzzzzzzzz,D
mam you are the greatest teacher of biology,F
mam 10th ka revision aap karao please please,D
you are best teacher,F
how ribosome is the factory of protein,D
"the instructor is not good at content knowledge ,",F
this is me getting everything of 11th grade sitting in 8th grade what to do.. will have to wait for 11th,I
maam s silent hota hai vedverg pronounce hoga,D
thank you so much mam ji,F
"thank you mam, very nice explanation",F
i am in class 9,I
"ma'am there is a doubt that, you had told that ribosomes are made in the nucleolus and you had told that all the rna and proteins required to make ribosomes are made in the nucleolus, then how are proteins made in the nucleolus??? please reply me............",D
thanku so much mam _today is my seminar,F
tq mam,F
mam stoping codan aug hai,D
thank you mam i have. no dout to your explanation thank you mam next time neet question,F
thinking you mam for providing me this video,F
mam magnesium ion kn provide kra ga mrna ya koi aur??,D
mam sedimentation is used when pieces ko ribosomes separate or in combined state,D
mam centrifugation main larger aur smaller subunit separate hota hay ya rrna aur protein,D
mam code ko decode krna ka kia matlab hay aur mrna trna ka code ko decode krta ya trna decode karta hay mrna ka code ko,D
mam larger subunit always contain 2 trna??,D
mam yeah jo ap na diagram banayi hay prokaryotic aur eukaryotic ki is main larger subunit main to total 5+23=28 aya jab khi larger main tu 50 han,D
mam in which part ribosomes divide into it's subunits and in which part these subnuits combine to form ribosomes,D
miss does ribosomes vary in texture size shape in eukaryotic and prokaryotic,D
so easy your lectures for understanding,F
,I
great explanation mam,F
thanks tdy was my class for ribosome and this vid helped me a lot,F
"thank you so much.... finally, first time i have understand the concept of ribosomes",F
i am fan of magnet brains,I
thank you so much ma'am,F
mam rrna kisme hota h,D
discovered in 1955,I
not discovered in 1953,I
when ribosomes come from nucleolus the small unit and large unit are not held to get her,D
bak bak by the way thanks,I
mam you are very nice,F
bhai attached ribosomes or free ka beetch ka difference bata do,D
,I
mam you are great,F
mam i am in 9th class but i like studying science especially bio of higher classes,I
mem u r best..,F
thank you very much mam,F
less experienced teacher,F
who told you this is our favorite channel?,I
thank u so much mamthe way of ur explanation is extremely best........i had joined offline classes but i still used to watch ur video......,F
thanks. mamm,F
nice video mam,F
mam i have questions.....yeh aapne kha ki t -rna jo amino acids ki protein chain bnate hh kya uske koi capacity hoti hh ki usse itni ki jarurt h ya vo kitni bhi le skta hh....,D
*you r great mam*... i appreciate you,F
"i have completed successfully but i riyali sore mam thank,s",I
why there was no confusion when mam teaches usthanks you so much mam,F
thanks mam for this amazing lecture,F
,I
you are great mam,F
mind blowing mam.. i have no doubt due to your awesome explanation mam thank you very much,F
thank you so much mam,F
there is one confusion...first of all we say that ribosome is made up of equal amounts of rrna nd proteins but then u say that it also contains trna....the ques is that it is basically made up of these three things..,D
awesome teacher ji awesome teach thank you ...,F
ribosomes ka notes,D
your voice,I
mam i have a doubt...ribosome is present/made in nucleaus.,D
thank you mam,F
grt vadio,F
tq mem you are the great,F
all the members of magnet brain teaches so well that i can't skip 1min also.....,F
thanks ma;am this is the best channel for biology,F
waw,I
superb lecture,F
best lecture from,F
nice,F
very good trna,F
thank you mam,F
tq mam mujay bot achay say samaj aaya,F
mam is best biology teacher,F
mam black slide bane please,I
maam you're teaching soo nice tq maam soo much and your teaching excellent,F
"very nice video. but not for 11th class students. brainstorming video, so much information in a video.",F
discovery 1955not 1953......,D
thank you mam,F
mam b s c ka note bnaiy essjle note,I
hii mam,I
great explanation,F
nice explation mam,F
in pardeep publication eukaryotic ribosome 50:50 of rna and protein,D
mam your explanation is the best in the world... i love biology after i started watching your videos,F
mam's fav dialogue --- let itt bee!!,I
