comment,label
very good explanation mam,F
best channel for learning maths,F
"best maths teacher for class 11 , thank u ma'am ji",F
literally i know 0 about this chapter but after watching your video i reckon i can solve any question....thanku so much mam,F
ur channel is very helpful to me. thanku so much mam.,F
u r too good mam i love the way u teach each and every topic concept is very much clear thanku so much mam,F
1:29:22 ma'am how come you know that we had to take only one card of same colour..???pls resolve my query..,D
best explanation ever ...crystal clear,F
mam you are the best teacher you know best method of teaching mathematics jise bahut kam log janate hai,F
does factorial for negative numbers exist?,D
nice,I
thanks,I
"ma'am wonderful explanation, cleared all my concepts and doubts..thankyou so much for your hardwork...ma'am please carry on these 1 shot videos...they are very helpful.",F
in that card problem j is jack not joker,D
maam phle hmare confidence ko boost krti hthnq maam,F
mam ur teaching skills are damn good,F
really helpful maam!,F
thanks. mam.,I
mam the first example for the topic permutations is little bit not clear ...no of r digit no. formed from n number.plz make it clear mamfast,D
such a helpful video....just loved it,F
thanks mam for your efforts aap bahot accha padhati ho,F
madam g app meri help kar sakte hoo,D
"mam you are great, you made things easier for me now i think that this chapter is very easythank you mam",F
thanks mam,I
if nc9=nc8 then find nc17. in this question how on lest side you have multipled with 8 and on right side you have multipled with (n-9) !,D
u r amazing mam,F
mam can u plzz upload tis video in english,D
play with 2x speed it will be still understandablesave your time,I
"i think you should have taught how the formula n!/(n-r)! is derivedi am a math lover and follow you, i would love to know more about that...btw, thank you so much that you do so much for students like us, glad to say you my teacher",D
1:21:40 ma'am the card table is wrong as inside the table number 1 is also written which does not exist in a real pack of card and is often seen as ace....other than this thanks a lot for these brief videos of the entire chapter!!!,D
very well explained.,F
over acting!!,I
great.... enjoying to study,F
these one shot videos help a lot before exams.....keep making these videos mam.......may your channel grow so much that it will be in top for provinding education for free,F
mam (-1)! and (-3)! ka answer kaise milega.. (0)!=1 ...to fir kya a dono v 1 he hoga ?... please help..,D
the best teacher in the world,F
supb maam,F
briliant,F
thanks u mam,I
mam u are and your way of teaching is fab,F
your every videos are awesome..,F
mam i was unable to understand the concept of pnc from my coaching teacher...but after watching this video i m able to understand it easily...thanx a lot for such a useful video,F
"as you said mam in beginning , at the end of video , everything from beginning to end is crystal clear ...",F
your way of teaching is so unique mam.....,F
nice mam really u r good explanation,F
i searched many videos in youtube but nobody simple but power full like you.you are the best.,F
"mam really u teaching suberb.u r multi talented,explaining phy,chem,and other.suberb mam,thank u a lot",F
you r gr8 mam. this channel deserves millions of subscribers....,F
best vedio on the topic permutation and combination...,F
mam your way of teaching is superbnow maths will be easyyaaythanks mam,F
thank you mam lagta hai ab pass ho jaunga kal k test me,F
really watching this video made me realize the whole thing so beautifully that now i can explain it to others too,F
"14:00 , x0.25 speed funny",I
hii guys,I
55:51 my answer is 33810..... is it right.......,D
literally ma'am no words to explain my happiness after watching this video.........thaaannnkkkk uuuuuuuuu maaaaaaaaammm.....,F
i loved this lesson ....wow it's amazing ma'am please teach us like this way,F
great teaching mam,F
you are amazing mamyur teaching is awesomethanks for teaching us,F
ma'am actually i used to think permutations was the hardest chapter....but after your class i got a lot of confidence..thank you very much ma'am...,F
superb mam!,F
mam you are a1 and too good i understood this chapter by your video thanks mam,F
can you please let me know about your qualifications??are you an iitian??,D
you are too good mam,F
1:15:54 apne es video ke time par jaiye aur bataiye ye confusion ho raha hai mujhe,D
jawab dena jaruri hai kyu ki ek student aap se question puch raha hai,D
eska jawab dijiye mujhe,D
ek minute aap galti bata rahe ho (n-8)! ke baad (n-9)! kaise ho gaya,D
best one .,F
"thank you ma'm ,i have a test tomorrow.hope i can make it.you clarified the concepts beautifully ....thanks again ma'm.",F
mam you are outstanding..,F
awesome,F
where will get notes of this chapter,D
mam explanation was excellent,F
all to hit the red button,I
mam your way of teaching is outstanding,F
thanks mam you helped me so much in my entrance exam,F
well done mam,F
thank you so much mam for clearing the concepts so easily,F
mam you are my god,F
mam you are my legend,F
and mam when i start maths of class 11th so i start first chapter from you,F
mam you doing a great job.i am from punjab,F
9p =3024ry question kese hoga mam answer me plzzz,D
thank you mam,I
yes mam it was wonderful hma a bhot acha sa samja aur hma samaj bhi aya thankyou so much mam,F
... shukriya.....,I
great video,F
mamm uu are brilliant teacher i support you,F
you are the best tracherwith better explanation,F
good way of teaching,F
thank you mam,I
"i am btech passout..and came here to learn permutations, which i always left in school.thnku mam",F
thanks alot ma'am,I
happy teacher's day ma'am,F
"helped me alot ,thank you mam",F
it was awsome mam,F
hello,I
please mam video me thode zyada question solve karaiye. great video,D
thanks a lot mam!!...it was very usefulnd happy teacher's day!!,F
https://youtu.be/ukrozm7kb3c,I
mam please upload the remaining of the chapter in this way 1 chapter 1 video,D
thank you mam & happy teachers day,F
it feels she is gujrati;),I
maam agar restrictions in permutations waale example mein 2 s ho? as p and s are fixed... should we consider the other s as one unit without considering it with the fixed while calculating the total permutations?,D
great ma'am ... crystal clear hai... thank you ma'am.,F
who found this channel randomly,I
god teacher u r,F
thankyou ma'am. you taught so well and cleared all my doubts. thankyou so much.,F
very nice approach mam..so sweet..,F
wow ma'am you are too goodaap ke jaise koi nahi pada sakta,F
"miss , u didn't mention that or is ""+"" and and is ""x"".rest of that was awesome,",D
is it complete chapter?,D
extremely well explained,F
you teach student us not only chapters but also to love maths physics and chemistry.,F
"great videos , helpful and crisp",F
amazing way of teaching. *liked and subscribed*,F
"love from bangladesh.please, keep uploading more videos over mathematics. your efforts help the poor very much!",F
may god bless u mam!!!!!,F
maam u r great!!!! u are an angel 4 me .....thanks for clearing my all doubts....,F
thanks,F
good job roshni,F
thank you maam really good video,F
mam i am very thankful to you as your videos are very helpful in this pandemic time,F
maths is the key of all descovery .....,I
yes mam bhaut psnd haivery helpful video,F
thanku mam u teach so well,F
you're the best,F
love it hope i will score,F
exemplary mam really very well explained,F
u r great mam,F
thank you so much mam,F
thanks mam you help me alot,F
wonderul session..thnx u mam very much..you make me all understand the concept..sach much me aap baccho ko roshani dikate ho mam..helping the students in lockdown..great work by you.mam..wonderful name roshani...love u mam,F
my all confusion related to math was cleared after watching your video,F
mam this channel is amazing !,F
masterfully done!!!!!!!,F
wow mem you are too great teaching.you are totaly clear concept,F
!!,I
you're the best teacher ma'am!!! thank you so much for putting videos!!!!,F
your way of teaching is just woowww!!!i was struggling learning this chapter for my periodics but u made it easy though,F
"mind-blowing explanation... i passed out my 12th class but still i don't understand p &c but after watching your video, i understood each n every concept very clearly. this will help me in my entrance exam. thank u so much for such explanation.",F
a very thanks a lot maam.... it is my honour to be able to get taught by you.,F
lot of respect mam you cleared my concept,F
maam..plz upload economics and accountancy for class 11,D
"thank you, ma'am",F
it was my exam of this chapter but i don't know any thing after watch this video my exam go very very good thank you mam,F
thanks man. you are great man.,F
aap bohot achha padhate ho,F
nicely explained... thnx,F
thank you mam..... thanks a lot,F
ma'am kindly upload bsc lecture,D
please everyone doesn't here your language. try and make it in english so that we can all benefit.,F
best explanation . thanks,F
super,F
mam this was a fabulous video to through out all the concept of this chapter .i have nda exam .,F
i don't know how this channel is not famous...it's far better than any of the study channels...keep it up..and bring lectures of all chapters please,F
lovely session it was amazing,F
thanks for making this video. really appreciate your work,F
wonderful explaination mam .after watching this video i am feeling more confident about this chapter and i am very curious to solve it's questions. thanks a lot,F
i love this videothank you so much ma'am.,F
great maam,F
mam j means. jackim just saying out of funbut no disrespect for u mam. please don't mind,I
can someone please explain what mam did at 1:12:20???please help.,D
supper and you are teach best.....,F
"it was help full ma'am , thanks a lot i will practise fro my side also very well",F
"ma'am i love the way that you teach with dedication and made my ""permutation & combination"" concept all clear. thank you mam.",F
gr8 mam keep going. we need teachers like you,F
you are one of the best teachers.. ma'am#pdhate to bahut koi rhe hai pr concept aapke jaisa koi nhi deta.. #complete killer visualisations...,F
loved it ma'am.it was so helpful .,F
thank you ma'am,F
vovels sath me ho tab as a unit bhi unki place shift kar sakte h...,D
thanks mam,F
your teaching is amazing,F
awsm lecture,F
roshni madam you are looking nice .your concept is very good,F
super,F
hello mam...i am maths enthusiast...love to teach maths..wanna join examfear...need your support...plz do help,I
"hi mam,very nice video...how to contact you..??is there any source/number/social media to connect with you",D
video is very helpful thank you ma'am.,F
maam op,F
hindi,I
superb mam,F
1 ...,I
j for jack not joker,I
understandable teaching because the concept is started from basics..,F
mamm your voice is sooo cuteeee,F
thanks mam,F
thank you ma'am to give a best learning and understanding method it gives me a helpful concept of this chapter.,F
your explanation in this video is very good.thanks a lot mam.,F
every concept is so good,F
super,F
very good explanation by mam. very helpful,F
you are the best teacher,F
i'm preparing for ugc net and your video helps me to clear all concepts thank you so much mam,F
"every concept got cleared by just watching a lecture and making notes of this vedio,, just wowww man",F
best handwritten revision notes for permutations and combinations : https://youtu.be/h2uoffhy7mc,I
mam you are the best teacher,F
you are the best teacher and tooo good,F
1,I
"was very lucky to find this channel , very very thanks ma'am",F
"pls aap thoda fast bola karo, maine video ko 2x ki speed pe chalaya hua tha tab bhi bahot slow lag rahi thi",F
she is an underated teacher. guys pls support her.,F
bahut badhia mam kya samjhaya aise he lage raho mam,F
thank u mam loved your all video,F
thank u mam for this great explanation.()()(. ' '.),F
you are best bachha palti chahta hai ki aap sabhi chapter ki videos banaye,I
mam aap doubt ko sacchi me cristal clear kar dete ho,F
,I
"mam, u are the world best teacher in maths subject ......i wish to god i always read from u.....",F
,I
you are the only one who has not talk about subscribe,I
"in 1988 when i studied in 11th these concepts were hard to understand since you tube wasnt there. now i am revisiting and revising my concepts.. thnx once again to be part of classroom...:-)... even if one doesnt go to school or top end univ, one can still become rocket scientist thanx to such videos and help spread over the internet..!! gr8!!",F
i love the way you liejust kidding aapki awaz bohot pyarri aur sara samjh me bhi aagaya btw mai commerce se hu,F
please like this if u are watching this video,I
easy,I
joker ni jake h madam wo,I
binod,I
binod,I
tempu,I
you really teach very nice mamthank you it was very easy to understand.,F
great video mam but there is lack of advance problems.,F
superb teaching..very easy and creative way.. thankyou mam,F
mam so nice videos and its very helpful for us,F
mam internet is very powerfull to archive sucess but using right wayto use internet,F
thank yu ma'am fr this awesme teaching,F
(thank you mam )10000000000 timesyou made it so much easy to understand;very basicly and simply.again thank you so much mam,F
covering my backlog with help of your one shot video thanku soo much for such amazing content,F
wonderful,F
mind blowing session,F
-1! = ? if u say that -1 is not natural no then my question is that 0 is a whole no not natural no then why u consider 0!..why u take 0 !,D
thank you didi,F
please jaldi se 1m complete karo yaro,I
"ma'am do i even need to tell how an amazing teacher you are!!whenever i dont understand something in school, i feel eased that i have learno-hub to help me out alwayscant thank you enough ma'am.",F
solute,I
this channel is so underrated!!!!!!!love your way of teaching,F
good,F
awesome video,F
mam agar -1 ka factorial nikalana hai toh,D
gajabb,F
mam your way is very effective,F
best ever video on permutations and combinations,F
thank you mam,F
thanku mam,F
mast ma'am.... really u r awesome,F
thank you so much mam...it helped me alot...because of you i can solve almost all questions easily...what you teach in 1 hour no one can teach even in 1 week,F
i am left with no words just amazing,F
thanks alooooottttttttt ma'am...loved the way of ur teaching,F
great video. stay blessed.,F
great,F
your all videos are superb mam nice explanation now l like this topic.,F
mashala an amazing teacher.... may god help u.,F
amazing!,F
i have literally found this vdeo greatt thankuu soo muchh,F
please do chemistry in one shot,I
wah mam bhut shaandaar,F
nice teaching mam,F
mam your talking way is awesome,F
it is not best,F
thanks mam,F
mam you are really great .your teaching style is osm,F
i'm preparing for my entrance but even after learning all the concepts i couldn't get most of my questions right but this video helped me in clearing the basics and now i feel good to for the questions that i made mistake in.,F
ma'am i have some doubt in this chapter how can i ask you ??? and where is your black kurta,D
better than my personal tutor....,F
the way u teach is fantastic........fabulous mam,F
hello mamamazing video,F
appreciated the teaching skillls!!!,F
aap sach me sb students ke liye ek gyan ki roshini ho,F
mam you make maths so easier for usthank you very much mam,F
"thanks, ma'am!!",F
no 1 teacher,F
thanks ma'm to make this chapter so easy,F
"mam, excellent class",F
superb,F
mam ek doubt hai ki no. of ways jaisa apne example main karvaya tha nikalne ka matalb permutaions hote hai kya.......,D
nice teacher,F
you are a damn good teacher,F
maam kya aap chemistry ki video banati hai,D
best lecture,F
really a very usefull video ....really i'm really a great fan of lernohub.....,F
it was my test on chapter permutations and combination. and i don't know anything about this chapter. so i watched this video and really now my all concepts are clear.thanks a lot ma'am.,F
nice teaching,F
make a video on circular permutation,I
mam pls do integration ...i have my exams on 30th july,I
ma'am... u r the best math teacher i have ever seen,F
u r such a amazing teacher... i had never seen a osm teacher like u....i loved ur explanation way... no one can teach like u mam... thanks a lot mam... u r the best,F
best teacher,F
thank you ma'am for this wonderful video and such detailed explanations. this video helped me a lot.,F
great efforts,F
ex- type 4 mai cases to 7 hai .to aapne 14 kyu likheplease anser fast mam...,D
an unexpected explanation mam. really this will be so useful for us all,F
great content!,F
mam tq so much mere mum and dad was so happy tq so much,F
very very very very to the power infinity good!!,F
mja aa gya padh ke mam . you are very hard working mamm,F
5! 3! (5-3)! multi 4! 3! (4-3)ese kaise kre ye to btay clear se,D
u are our only hope in lockdown mam,I
the best maths teacher.....miss because of you my concepts are fully cleared!!,F
nice takative my mam,I
you r really excellent mam,F
very nice,F
love u roshni ma'am,I
mam please upload the videos of all the chapters of applied mathematics new book launched by cbse class 11,I
thank you mam ap ki wajah se mujhe permutation aur combination acche se samajh aa gaya,F
gjb,F
nice mam,F
love you mam,F
thanks a lot mam,F
nice,F
mam god blesss you long life,F
thanks mam ji,F
just love your lesson mam your way of explanation is just amazing again thanks a lot mam,F
best video of permutations and combinations in the top youtube search.,I
"wow!!i love this vedio,as i even don't know hindi but could understand better than most of the other english vedios",F
maam u teach very good.,F
thanks mam,F
"ma'am what is 1! , it can't be 0 because you said least value of factorial is 1",D
overacting ke 50 kaat ke baki sab ek number,I
"mam,can you please teach in english so that whole india will find it useful",D
best teacher i have ever seen,F
mam pls start uploading chemistry videos,D
mam you are brilliant teacher,F
"please mam 11th ka straight lines ka video post kijiye mam,please",D
outstanding teaching style,F
maam plz proof for 0!=1,D
"one of the best video lectured i have ever seen, really appreciate your efforts mam",F
very nice concept,F
i have a doubt why question 5 of ek 7.3 of ch 7 comes under permutation...,D
mam i loved the way u teach us with dedication my all concepts are as clear as crystal..thanks alot mam,F
mam i have learned permutation and combination only and only with you. very very thanks for you.,F
thnk you mam,F
thanks mam you have cleared all my doubts,F
mam plzzzz ap physics ke chapter one shot m complete kr sakte ho class 11 ke in hindi m plzzzzzzzzz reply mam apke vedio english m h physics ke plzzzz mam m sure hu ap hindi m padaoge to bahut accha smjh ayega mujhe maths apki wajah se ajj mn karta h padne ka warna m vo ladki thi jise maths ke nm se nafrat thi plzzz make physics vedio in one shot in hindi. plzzzzzzzzzz reply me ap karoge na???,D
please mam upload all chapter of mathematics of class 11&12 in this manner 1 video for each chapter,D
maam aap bahut acha samjhati hai thnks,F
"hi mam ,i request you to hurry up we're waiting for class 11th math's remaining one shot classes...",D
mam i am a student of class 11th . i take pcb ....if i want to take maths as an additional subject... decision is good or bad......,D
maam can you please do a video on sequences and series,D
mam r u bengali as i am,I
nice explainationgreat effort,F
mam plzz upload video on sequence and series,D
amazing class mam.sab kuch crystal clear hai,F
thank you very much ma'am.,F
mama plz upload rest chap as i am having retest,D
ma'am please upload further chapters vedio.....we r waiting for it,D
brushing up permutation and combination before studying statistical mechanics.very nice explanation mam.,F
hello ma'am.please upload a video of mathematics class 11 straight lines in which everything is covered in only one video.i have watched many videos of your channel. your teaching way is great...,D
mam jaldi jaldi aur class 11 maths ke vedio banoo bohot help mil rahe hai.you are the best teacher..jaldi jaldi 11 th ka course complete hoo jayenga,D
really this video cleared all my doubts in this chapter thankyou so much for makings this chapter so interesting i just loved your way of concept clearing it was more than awesome video..thank you so much mam,F
mam accha se smjh aa gya,F
complicated logic made simpler . thanks for this type of videos that have huge amount of knowledge in it and also helping the students to grasp more on this topic.i wish that more such educational videos come up from you in future.great teaching,F
very useful,F
mam physics ke chapter bhi banao,D
you r the best teacher.... thanks mam,F
mam please make a video of solving questions of this chapter.,D
very good method of understanding,F
who all are here cause you were bunking live classes,I
ma'am plz physics ki bhi vedios dala krrooo,D
mam please make a video on gp,D
mam ur name is exactly rightroshniyou give light of enlightenment to all the children's who are studying here,F
thank you mam for this video.,F
mam type 3 example mai doubt hai,D
"earlier, i was struggling in mathematics class 11... but now just because of you, it's my favourite subject...still i am not understanding physics & chemistry as much as mathematics, it's just a request, if you can please make physics and chemistry videos as well! but you're the best teacher!!!",D
i highly recommend this video. i had a lot of confusion that where we have to multiply or where we have to add. this video cleared all my doubts regarding p&c. thankyou so much,F
mam i request please start uploading class 11 chemistry chapters along with maths,D
binomial theory plss,D
mam please take live class please please please please please on zoom app or other apps please please please please please,D
plz upload the remaining chapter videos .....i'll waiting for videos to complete my course in lockdown,D
ma'am please bring out chemistry and physics videos class 11 as soon as possible,D
really thankyou so much ....great explanation,F
thank u very much mam..very helpful video,F
ma'am 11th class ki next vedio binomial theorem kb tk aayegi???,D
toh kya negative ! ( for example -5! )is also equal to 1?,D
advice: you should start a live session on zoom (or any other app of your choice) and make the entry free so anyone can join..,D
roshni mam is gr8,F
really outstanding efforts ma'amtoday i have seen combination,F
thanks ma'amall clear now,F
after this video my all doubts of permutation and combination are clear.thank you so much mam. ...,F
thanks ma'am ....only bcoz of u i am able to complete nd understand all first 7 chapters of class11.. ma'am i also request you to upload videos on chemistry...,F
i'm growing with u !childhood fav channel... 4 years of happy learning with u,F
v.nice ma'am u r teaching easily,F
mam in type 4 restrictions in permutations you explained 3 rd part only.....,D
good,F
how many are having live classes at school,I
mam plzz complete crash course of xith class as soon as possible as we hope to complete the syllabus in this quarantine period....###corona,D
man you are a best teacherand you also know what the matter student was actually needed,F
"jai hind , hindustan jitegahttps://youtu.be/ylbetvnoa1o",I
ma'am please make a video on determinants!waiting for the next video..those who wanted this video!please like..,D
mam aapka telegram group ka link kya hai...???,D
mam your explain awesome and thanks,F
mam nice video thanks for this lesson,F
"mam please upload next chapter video soon,because we are expecting to complete maths all chapters crash course videos before starting our school.",D
mam apne o n digit wale example m n digit q bola digit to 10 hi honge esme confusion ho rha h,D
mam your explaination is too awesome,F
mam plz in english,D
"ma""am,here is the question that if how many 3 digits number having in infinity tak ?",D
,I
"mam,in permutation type 4 we have to make diagrams like that for every question?",D
i am eagerly waiting for the moment when the subscribers of the learn o hub are over the millions,I
thanks for video and waiting for the video of the next ch,F
nice video keep it up mam,F
mam class12 ke liye bhi video upload kar dijiye plz plz plz plz plz plz plz.......,D
nice video,F
mam aap 8th class ka bhi math krwa do,D
mam aap bahut acche se explain krti hoaap best teacher ho sabhi stundents ke liyeyou are my favourite teacher,F
mam please focus on class 12 physics and chemistry,F
why is therr no one,I
super excited to learn,I
tnks mam so much u are great understand,F
i am watching this in my 2nd sem of college....day before my maths exam,I
me watching after 4 years,I
"very nice explanation....one thing is good in your videos that you are explain also the meaning of ""why we study this chapter"" like this...!!",F
finally 3 million,I
thank you sooo much ma'am,F
legends are watching in march,I
like if u r waching on2024,I
kl exam,I
boezz... 14 ko paper hai,I
7:55 pr last digit toh 0 nhi ho sakta n toh phir 7 ways hi possible honge ?,D
no legend watch march 4 because paper 5 march,I
ultra pro legends are watching after 3 years,I
mam you explanation is good but my concept is not clear so i am understanding nothing,F
7 ka answer kya aaya,D
2023 &2024 batch,I
,I
"miss , 6! ko 6 x 5 x 4 x 3 x 2 x 1 hona kuayki 8! ko 6 tok kew howa ?",D
logic q laga rehe ho madam formula lagaao exam m essa nahi lekh sathe,F
tomorrow is my mind term and i am watching,I
tmrw is my exam and im watching this know...,I
mam 5! = 120 not 240,F
"mam ex 7.3 q.9, if we put the value in the formula npn then obtain result is120 .answer is not familiar with the one you solve in the video.",F
yaha kaun hindi medium se the please reply,I
in how many ways can 8 boys and 3 girls be made to sit in a row so that a boy is seated at each end and no two girls sit together,D
ma'am thode zyaada level ke sum karao ye toh aapne har ek exercise me se sabse easy waale karwaaye hai,F
,I
legends are watching before 1 hour of the exam,I
"ma'am,after watching you 1st video of permutations and combinations,i was able to solve each one of the question that you solved here by myself...is this enough for school exams?",F
legend are watching this one day before his/her exam...,I
ultra chad before 1day of boards,I
legend's dad watching 1 hour before exam.,I
mam plz reply if u r still active k question number jo 10 tha usme aapne first place a wala liya lekin apne vo words ko ignore kra jisme jo dusra a second place p aa k bnayega kyu ???,D
2023fellows here!,I
thanks a lot mam for the stupendous explaination!,F
mam it felt great while seeing u in sandeep sir's show.,I
ultra pro max students watched. before exam aaj hi exam h 2 hour me aur mai 2x pr video dekh rha hu,I
today is my exam and me watching this video before exam,I
mam you are not intelligent in maths but you are so intelligent in all subjects.you study all subjects p. c. m.great mam you are brilliant.,F
thanku mam you clear my all doubt,F
,I
thanks mam.... finally.. i am fully confident to solve any type of qns..,F
"grate teacher, grate teaching",F
mam you are amazing,F
mam you are amazing,F
hio mam mujhe samaj aa gya,F
ah fucking awesome video,I
11:58,I
mam but in qno. 2 .. 6&7 is already filled,D
excellent explaination,F
mam you are great mam thank you so much mam,F
mam aap pura question kayo nahi karwati ?,F
"mam, can't understand 31:03 question. why it's not permutation. there is not anywhere written for selection. please explain.",D
thanku so much ma'am for this video,F
question 4 ko agar right hand side se solve kre to kaise karege,D
thanks ma'am,F
mam q11 why not 5*4*21*20,D
thanks a lot ma'am but in question 9 i am confused about taking combination not permutation,D
thank you mam,F
mam which book are teaching,F
ma'am aj mera maths ka paper hai lagta hai ke fail ho jaunga,I
mam 7.3 ka 6th question es type ka koe question nhi karvae aapne m not able to solve it,D
mam plz bolo app etnasara subjects yaad kuda rahata plz bolo,D
very helpful video,F
watching one day before exam,I
tomorrow is my exam how i can expand 2 hours for 1 ch,I
#crystalclear roshni ma'am! <3,I
love u mam,I
thanku mam for this one,F
today is my exam,I
mam you are a good teacher in the world,F
u r awesome,I
maam you are allrounder,F
17:09 it's my name,I
nice,I
mam r u iitian..,D
37:12,I
madam aap barthan maroo accha lagega ...aap ne video mei sentence k sath answer kaisa likna sikaya hi nahi...,F
excellent,F
mam subscription mil sakta hai kya,D
,I
"mem que 1,2,3,4kha h",D
thanku mam,F
jo badwaaley school teachers hote hai woh school mey kuch nahi sikhate aur sirf tution parhake extra paise kamane k chakkar mey rehtey haiab woh aisa nahi kar payengethanks to you,F
thank you madam,F
mene bina intro k ye video dekha fir bhi mujhe smjh aa gya awesome explaination mam,F
mam example samjha dijiye,D
"wow mam, fantastic explanation, everything is crystal clear.",F
no doubt mam. u r amazing.,F
find p2,D
very very very excellent mam,F
mam your level of explanation is simply superbmam plz suggest me a book for competitive exams 11 & 12 classes ncert,F
mam 1 question ke (i) part mein 4 ka multiple nhin kar sakte reply please,D
"thank you very much, mam.",F
you're great thank you,F
love u mam,I
u ar awesome,I
bucket,F
mam is alroundermam teaches maths physics and also chemistry,F
amazing explanation,F
thankyou mam to provide this video,F
"please ,be speak in english",F
so helpful!,F
plot twist : at last question student will only choose those questions what he knows to solve.,D
very nice video only important questions no extra load thanx ma'am.,F
nice,I
thank you very much maam,F
thank u mam,F
best among the rest,F
thank u ma'am it's a good class and i'm from kerala,F
mam miscellaneous ka questions number 9 mai vowels ka arrangements nhi hoga ... kya ???,D
"mam, when i am solving question no 4. i am getting a different answer. please tell me where i am doing mistake.when 0 will be in one's place, no of possibilities 987=504similarly, when 0 will be in tenth place no of possibilities 9*8*7=504similarly, when 0 will be in hundredth place i am getting 504 possibilities. my ans is 5043=1512. but your answer is different. please tell me where is my mistake.",D
thank you mam.. thank you very very much,F
hlllaa mcha denge exam me ab to mam thank you so much,F
superb,F
mam ur amazing.u clear all my doubts.thank u so much mam.,F
mam i have a question...agar 7.3 k question 2 me piche se start kre fill krna to answer kuch or aara h...to konsa answer thk hoga_?,D
thank you ma'am,F
mam next time please turn off comment section i can't tolerate this overacting hilarious comments anymore,F
please can u help me out by sending materials of pcb ..please help me out ....,I
thank you mam and i am here after your achievement so congratulations,F
is she is a physics teacher or math teacher,D
mam is this questions are important or not?,D
concept hua crystal clear.... tqsm mam,F
legends are watching in january,I
very very grateful video for methanks a lot maaaam love u,F
thanks mam my doubts are crestal clear,F
"thankuu mam, u r amazing",F
mam cash mujhe apka channel pahle mil jata,I
thanks you mam....,F
mam plzz do english vedio mam we dont no.perfet hindi mam,F
mam i from tamilnadu but u r like.... i can understand everything which u teach but i have a request please use some extra english vocabulary,F
"mam ex.7.3, question ni. 4 me kya hum unit place se bhar sakte h ..agar bhar sakte h to kaise phir krenge or ans kya aayega",D
you are amazing ...and thanks for making me understanding these questions,F
clear hay concept,F
mam plzz trigonometry ki vdo bna dijiye mam,F
it is very helpfull for me,F
mam thannkuu so so much,F
crystal clear,F
"ma'am thank you vvvvvvvvvvvv much ,,,maam literally i have no words for you ,,,,ma'am i am in 12th and i had difficulties in this chapter but now when i watched your introduction video and am able to solve any question,,,i don't know how i express my gratitude ,,,, thank you very much",F
thank you so much mam,F
mam you are so amazing and most educated teacher in the world!,F
mam bahut hi easy hogya hai ch 7 with your wonderful explanation,F
ma'am please start physics also for class 11,F
awesome mam,F
what the ducking shit is this we can't even move front or back in the downloaded videos mam uts a request don't do that for viewers,F
mam aap bhut aacharya padhate hai,F
thankkk yoy,F
mam its just a superb lecture absolutely amazing mammam is this channel completely owned by you?,F
mam app kitna bolti hain or kitna energy kharch karti hain hamare liye i wish app na pure world main popular hojao i pray to god that you got in your life that you want thanku mam,F
mam i have been selected in navy .... thanks mam for everything .. without your maths class it was not possible.....so thanks mam again,F
quadratic equations,I
thankyou mam so much mam for this video,F
mam please solve all qus i need to.much,F
thank you so much mam.for this video...,F
mam you are amazing and so intelligent in mathematics. thank you for providing this video.,F
very very thankq mam,F
mam great way of teachingcrystal clr explanation,F
mam please upload this video in english,F
mam ur teaching is amazing,F
thanks mam for providing basic tips in maths class and we understood very easily from your videoes and solve math's question fastly,F
thank you mam,F
please cover all 16 chapters ncert,F
"mam i always first take videos frm u, but i dont knowhindi so can u translate this into english",F
mam permutations and combinations ke ex 7.3only solve kar wa degeya mam thanks,D
amazingly explained!,F
your way of teaching is so simplifiedit helped a latthank you ma'am,F
i love this chapter,I
mam plz make a video on chapter 10 straight lines,F
mam please sequences and series ka video post karo 11th math complete karo,F
mam we want a favour from u so plz ..this tym cbse came with applied mathematics nd many students along with me had gone for it so plz make video of applied mathematics too plz ...it will be very helpful for us,F
mam please aap jee ki bhi taiyari shuru karwa dijiye,F
mam plz upload chapter 9 in maths class 11 plzzzzzz,F
mam please upload on 'sequences in series' class 11 math pls mam,F
videojai ho,I
thank you mam for this one.,F
mam please upload a video on sequences and series class11 maths!!!! please mam,F
very nice mam,F
very very nice mam..,F
ok,I
anyone who wants more videos of physics of class 11raise ur hand,I
your method of teaching is bestest.aap bhut achha padhate hai.mam aapne physics ke sirf ek chapter k hi video upload k haimam plz jldi s baki chapters ki bhi upload kr dijeye.,F
mam video black board me banea is board par jyada bright lagta,F
tomorrow is my exam and am watching this video at night,I
roshni mam you are really superb teacher,F
maam in book the formula is nc0 + nc1*x.....ncr*x.....(x ki power 10000 isliyea likha q k' r' mil nhi rha tha )you are wrong or book....?,D
thankyou so much for your wishes and helpful video for us you are amazing and funtastic teacher of every subject we are very thankful to you,F
mam logoritham pe video banaiye,F
thanks from pakistan,F
adah sharma voice,I
thankyou mam for wonderful explanation.,F
,I
i am in 11 class,I
best mam,F
thank you mam,F
thanks ma'am,F
who have come here for revision too?,I
bhai ye mujhe kya hi channel mil gaya...,F
gingalala,I
are mam aap yahan dekh sakte hain ki jo fastest triangle ban raha hai vah 11 ka hi power and hai agar aap dusre period mein jaenge dekhenge loan power 1 is equal to 11 pahle ram ne aur dusre gaon mein loan power 2 is equal to 121 dusre naam,D
thank you mam,F
niceeee,I
2nd part 42:45,D
20:09,D
"you explained every step beautifully. you are really spreading "" roshni"" in the world . thank you very much for sharing your knowledge.",F
