comment,label
sir mazaa aa gya,feedbak
permutation was  hour and  min but combination was just  min,feedbak
best explanation of relative velocity,feedbak
itna aache se toh hamare maths ke teacher ne  hafte me bhi nhi samjhaya jitna aapne ek video me samjha diya  thank you,feedbak
im in th at present but i had forgot concepts of limits and derivatives due to lockdownnostudybut after this i called oneshot vedio of this lesson i am so greatfull to this teacherthank you so much mam for making me feel confident to start the calculus of class th,feedbak
started preparing for nmdcat  from your lectures and physics in seconds lecturesinshallah i will pace the exam,feedbak
ye maine  mein padha tha class  th mein aaj se  saal pehle syllabus aaj bhi wohi hai tab hamare waqt harmonic progression bhi aata tha par fir baad mein nikaal diya hoga yehi india ki buri baa thai syllabus aaj bhi wohi ghise pitey chale aa rah ehai modern times ke saath update hi nahi hai tab  mein hamare cbse school ke math ke teacher jinko kuch bhi nahi aata tha pata nahi kaise unko job par rakha tha shayad govt employee aise hi hotey hai  to unki wajah se us waqt hamari class ko bahot loss gaya tha to humne khud hi ye us waqt padha tha yeh sab jaise taise tab class  ki maths ki textbook bhi govt ki thi to woh bhi kuch khaas nahi thi aur class  ki physics ki book to mahaghatiya hoti thi typical govt book ki tarah to hum sabko modern abc padhni hi padti thi sabko compulsary  par fir tab itne funde clear nahi huye thay uske baad to humne fir master bhi kiya electrical engg mein be nit surat me   university of toronto fir aaj khud ka business hai electricals ka  par yeh th maths aur  th physics ke funday kaafi kachhe rehy gaye uska hamesha afsos tha par aaj roshani ne achhi roshani daali in topics par to thoda mind aur clear hua to thank you so much roshani for great efforts energy voice  mood expression  modulation charismatic detailistic  clearthorough  wide  deep with fun explanation kaash aap hamare waqt hoti,feedbak
nice excaplation mam thanks,feedbak
alakh sir is awesome,feedbak
purely magical  really amazing,feedbak
im an aakash student i got hod as my faculty but i never understood aword his way of teaching was worst but thanks to u sir for all this,feedbak
last que ansml,feedbak
i m big student of u,feedbak
sir please update the recording according to updated syllabus,feedbak
thank you sir and please rotation pe video banaiye,feedbak
sir i realies thisall sum can be solved by only single formula of tension in in terms of va,feedbak
maths ke bhi videooo banaooo sir plzzzzzzz,feedbak
waoo i love your teaching sir,feedbak
amazing personality,feedbak
gazab video ab phy krne me mann lg rha hai sirg,feedbak
jab tak suraj chand rhega tab tak sir aapka naam rhega,feedbak
nice explaination but sound is so low and sound system is not proper bhaiya,feedbak
it should be watt,feedbak
in this video have some disturbance,feedbak
na jane kitne bachche ka feature aap ki wajah se sawar gaye hai unme se mai bhi hoo mera bahut sara chapter chhot gaya tha jo ko aap ki wajah se pura achchi trah se completely ho gay hai,feedbak
hw question ka answer option c hai  mumglmgh,feedbak
thankyou so much sir for giving your time,feedbak
sir plzzzzzz hydrogen s block or p block par vedio bana do plzzzzzzzzzzzzz,feedbak
sir is god of physics,feedbak
maam last ka question no  mai dono hi function ni haiquestion no  galat hai maam,feedbak
sir  me delta l ka value l alpha delta hota hai na,feedbak
you have brilliant talent of teaching and u enhance my interest more n more in bio  i literally love to learn things with u mam  thnk u thnk u so much,feedbak
thanks you sir for helping a lot,feedbak
very respected and honorable sir here nikhil this sidei request you to make videos for semiconductor also,feedbak
sir mujhe neet k ly notes chahiy,feedbak
cbse is better than icse for upsc neet and iit,feedbak
sir i spent tonnes of money at aakash online classes are their going everythng just above head but here you come to support me people think youtube is distraction and teachers on youtube are not authentic and do not teach well but i challange all the teachers in schools and institutes to teach with such perfection  sir you are blessed with the blessings of millions of students,feedbak
thetahit a like if u also got itand alakh sir i will never understand physics if u re not therethax a lot sir,feedbak
physics wallah  alakh pandey at   not,feedbak
at   basss mazaaa hi gya  aur mai haste ho reh gya,feedbak
anyone from december,feedbak
at  sir khushi ho rhi haime  mera toh naam hi khushi haikhushi ko khushi ho rhi haisir you teach really very nicethank you,feedbak
shipra mam is amesome please make a video on scientific or technical names please please please and also make a video on how to make a biology notes,feedbak
srr mene c wala kia tha last question mein,feedbak
a little tough when it comes to derivatives  but maam u did very well,feedbak
thank you sir you are the only help left for me for building my concepts,feedbak
thanks so much for fantabulous explanation,feedbak
at the beginning when he said kamre mei mare huye choohe kaa uf that line,feedbak
sir ji please  th ke chapter ka video upload kar do,feedbak
good work mam jilove for ufrom pakistan,feedbak
xclaration,feedbak
i am in class th but still studying again for jee  just dont waste your th,feedbak
you are good at teach,feedbak
ans change in time is  secloss in one day   sec,feedbak
bahot bakwas teacher hqi,feedbak
excellent way of teaching sir,feedbak
oct thnku mam,feedbak
the answer for homework question is vo,feedbak
math ka class bhi kraiye sir,feedbak
mamu are amazing,feedbak
mam apka bhoutt bhaout dhanyawad apke karan muhje maths mein bhoutt help mili hai  feb se exam hai,feedbak
a very big thnkyouuuuu mam,feedbak
qpqp kaise aaya  kha se aayasorry got the mistake its given their,feedbak
sir tq ao much u r comparable to aa hc verma sir,feedbak
sir se kon kon milna chahta h,feedbak
thank you so much sir u r the best,feedbak
thanku thanku very much sir love you,feedbak
sir ye neet prep ke add band karao,feedbak
dude really i am in class  and according to icse it is in class,feedbak
what a beautiful video made by sir,feedbak
mtrs,feedbak
sir fantastic jo aaj tak smjh nhivaaya vo aapne mujhe bilkul achi tarah smjha diya thankyou thankyou so much sir,feedbak
q at constant p calorieat constant vcaloriewat constant p calorieat constant vthanksshope it will help you all,feedbak
mindboggling sir,feedbak
sir i like your dusterits uniquebtw you teach so much better than my teacher,feedbak
very confusing concepts are not clear,feedbak
i v got  in class  thanku maam,feedbak
legends watching  day befor physics exam,feedbak
maam ur teaching style is amazing and unique in the india seriously you are indias bestum best teacher love you maam,feedbak
yes sir yad aagya,feedbak
alakh sir you are tooooo much great in physics  no one can teach better than you sir thank you sir for helping us if you agree then like it,feedbak
mam continuity and differentiability plzzzzz,feedbak
sir i am your  million member of family,feedbak
sir u made an error it is  x  not,feedbak
sir apke jokes toh badhiya hai but aap unhey aur bhi badhiya kr sakte ho by the way godsir tussi great ho,feedbak
sir last question v   ms,feedbak
you are the best sir,feedbak
sir on  its  you wrote,feedbak
he is the bestest example ofhard work always pays,feedbak
rohit sir is best,feedbak
supurb mam,feedbak
is the answer of homework question,feedbak
nice teacheru have sort out my all doubts thank you sir for your vdospls publish all the courses to prepare neet for exam,feedbak
mam the way of ur teaching is literally awesome,feedbak
legends are here in august,feedbak
the answer of the homework question is fm,feedbak
best teacher of physics in every universe and best teacher of maths  httpswwwyoutubecomcdecodemathswithsajagjain just gonna drop this here thank me later when you get  in maths,feedbak
thanks a lot sirit was really good  and helpful,feedbak
i like the most expressing the concept you are the best teacher,feedbak
love you mam so much  crystal clear explanation,feedbak
tq so much sir aaj  video upload ho gay,feedbak
mam u r asum ur concept is clear cut i m very very thankful,feedbak
mam plz upload its ncert solutions also as u also uploaded for other chapters,feedbak
respect infinity,feedbak
hm apke liye hmesha duwa maangenge maam,feedbak
eagerly waiting for probability  those who want the same  please hit the like button,feedbak
million views till november  shows that physics is really critical for neet aspirant,feedbak
q option c fmhalwa question,feedbak
waiting sir,feedbak
sir pls do a lecture about rocket propulsion,feedbak
joules of answer,feedbak
because root of  can be ve  ve,feedbak
rly very nice explanation,feedbak
thankyou thankyou very much sir,feedbak
if every teacher taught like him studying would have become very easy,feedbak
nice lecture dil su gaya,feedbak
mam the way u teach is awesome and easy to understand thank you mam,feedbak
all good buddies never say sir that he is slow  actually he is doing very hard work and he is not slow lolsir your true work truly appreciated,feedbak
awesome mam you are the best,feedbak
i am sure i am learning from the best teacher in the world,feedbak
tnx very much sir,feedbak
sir bahut mast ho aap th class ko bhi padhe hi,feedbak
fake,feedbak
ur vedios are enough coaching jane ki sch me koi jrurt ni h,feedbak
sir spelling mistakeits algebra not alzebra,feedbak
thank you so much sir youre amazing,feedbak
sir please organic chemistry ko aage bade diya,feedbak
sir meko boht confusing lg raha hai yeplzz ap likhne ka method btaye ki hm exams me likh ske,feedbak
proud of u alakh sirreally u are the god of physics,feedbak
vo ak sil a ration hota hai askil a ration nhii  spelling  acceleration,feedbak
today  january  im seeing this lecture mean can u imagine how much i love physics wallah sir,feedbak
tsec sm above the ground,feedbak
kya sir raat me padhai kar rahe the aap ke a aawaz mere neend uda di par upar se daraa bhe dee,feedbak
maam u re allrounder,feedbak
thank you so much mam for this videovery good teaching and teacher,feedbak
ans to the hw question is,feedbak
hello sir more than  cartesian vector calculation may be wrong you should solve again sir,feedbak
correct answer is ms,feedbak
sir i have done that angle question with my own but not without you and my teacher,feedbak
option d is correct ie mlsq,feedbak
amazing video for vectors,feedbak
question ka answercfm,feedbak
sir your notes are not available now,feedbak
sir position vector ka video karo na please,feedbak
great videothank you maam,feedbak
the answer of the challenging question is ms,feedbak
i am very happy for your teaching thankyou mam  but mam where do you live,feedbak
this is fantastic seriously i left my coaching for this hats off sir thank you so much,feedbak
sir you multiplied it by  not by,feedbak
this video is a gem  i watching this even in my st year of enginnering alakh sir never fails to clarify the concept,feedbak
ms ansdo reply if its correct,feedbak
yes actually,feedbak
my ans is m sir,feedbak
sir jii plz th class walo se koi dushmani hai kya aur video nikalo sir plz,feedbak
i like plz,feedbak
sir because  aur  dono ka square  hota h ie t  dono hota h usually all cases mei maths and physics ke par since yaha time h to isiliye hum ise sirf  hi lenge,feedbak
wah my favorite channel,feedbak
sir you are the best  thanks for uploading these videos,feedbak
the t shirt,feedbak
homework answerb g,feedbak
best teacher ever  we are thanking god for came to meet a great person like you sir alakh pandey sir is a god gifted person  massive salute from me and we respect you more than any other teacher  jai ho physciswallah channel ki,feedbak
answer from top mfrom bottom mand time will be  secondsthank u,feedbak
sir please make video on least count of vernier calliper  screw gauge  aur sir abhi tak apki call nhi aae,feedbak
itna badhiya to school wale sir bhi nahi samjhate honge jaldi jaldi khali karwate haithanx youtubespecial thanx to my genius sirunbelievable exclamation,feedbak
sir aise video s air chapters ki bhi banaye,feedbak
sir thank you so much i was struggling with graphs and u made it so easy,feedbak
u r the best teacher of physics  thank u sir for making such efforts to help students like me who cannot afford the institutes,feedbak
dil jit liya sir aapne,feedbak
in search of glitter i found goldthanks a lot maam for your such dedication towards us hats off you,feedbak
mam your voice is so nice,feedbak
quality to aap hi h,feedbak
how can you make all thi so much easy firstly i am so much confused  but u are great  so simple and easy way of study  i love it,feedbak
really thankyou so much great explanation,feedbak
me class me hu kuch tips do na plz,feedbak
sir aapki timing bahut achi upload karne kaaaaj hi mera ye topic hua,feedbak
sirhw q ka answer is cfm,feedbak
mam  video m timestamps bhi lga diya kro plz,feedbak
he explained everything crystal clear but all r pointing  mistakes,feedbak
sir i think that you are so like american accent i am also thanks for videos i,feedbak
sir instruments pr bhi video banaye,feedbak
sir very nice video please sir yeh bata do calorimetry ka part kab daloge,feedbak
sir please ncert ke numerical ke liye bhi videos bno de,feedbak
sir aaj itne gusse m q bol rahe ho,feedbak
omg exactly got what i was searching,feedbak
bodies will meet after  secs and at a height of m m above ground,feedbak
who noticed,feedbak
sir the answer for homework question is  seconds,feedbak
tsec and m means downward direction and m means upward direction am i right,feedbak
apki understand karwane ki language baut achhi lgati hai mujhe,feedbak
thank you sir we appreciate it,feedbak
continue this series please,feedbak
thank you sir pranam,feedbak
fnet  m afext  friction force  ma     aa  a ms,feedbak
i have got answerr is this correct please reply sir plz plz plz plz plz,feedbak
thank you sir  physics se mujhe kaafi dar lagta hai aur ab mein aapki batayi hui yeah sab baatein daily use mein laaunga aur apni physics ko apni gf bana lunga,feedbak
you are the best teacher thankyou so much for being there,feedbak
looking sad sir,feedbak
questions noans,feedbak
excellent teaching siruhh proved pdhate kaise hai,feedbak
you very nice teacher sir i loved all videoes sir,feedbak
it was a very useful and progmatic approacha very thank you mam,feedbak
this is my first video of yoursi liked it very much,feedbak
sir what is the last statement you said,feedbak
sir mai apka video mai  se dekh raha aur ab mai th me gya and ab bhk apko follow kar raha ho you are great teacher your teaching style is osm,feedbak
thnk u very much sir,feedbak
sir upper block pr force vaale questions bhi kra do,feedbak
sir aap aapna book likheye i am sure neetiitjee ke liye sab aapke book padhenge,feedbak
i think u must teach bsc  pg level physics also it would b very helpful for physics students,feedbak
yaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaaaaa,feedbak
its but i am learning the concept from sirthats the power of pw,feedbak
height is mnot exact in approx,feedbak
mam too good explanationjitne bhi questions attempt kar rahi hu almost saare sahi ja rahe hai,feedbak
q   w q w,feedbak
mam your explanation is good but dont move always while explaining topic because we cant catch your words while moving left and right side,feedbak
plz refer ncert book,feedbak
ans option,feedbak
this video veryusefui and verynice mam,feedbak
sm in time   sec they meet,feedbak
q uw q uw,feedbak
is the answer sir thank u,feedbak
your teaching is the best,feedbak
sir a body a is thrown up vertically from the ground with velocity v and another body b is simultaneously dropped from a height h they meet at a height h if v equals ye problem appki,feedbak
sir at  fsptgn,feedbak
th like  thanks sir  ur great help,feedbak
very good sirgod bless you,feedbak
i observe ur hard work to explain ps for students in the form of sweat my heartly thanks to u sir,feedbak
sir please upload series of work energy and power class,feedbak
mam you are a perfect teacher for us because you teach so nicely that we can understand in st time and we are glad to have you a teacher,feedbak
sir chemistry ke liye best books pe ek video banyiye plz class,feedbak
kon kon sir ka home work krta ha,feedbak
a simple man teaching so wonderfully,feedbak
aap baho aacha padate ho,feedbak
thank sir for your doubtful lecher,feedbak
sir the answer to the last question find com of disc if sigma r will be  r,feedbak
sir chem pdhana chhod di kya,feedbak
thank you sir for giving us your valuable concepts  method,feedbak
best part at,feedbak
well done mam,feedbak
ans for v   ms,feedbak
happy bday sir,feedbak
best teacher in the world thank you sir,feedbak
sir  pe aapne jo question diya hai voh head on head elastic kise haiaapne hi bataya tha ki line of mltion is equalt to line of impact then are we allowed to use the inelastic wala part,feedbak
sir th class me fail ho gaya hu physics me isiliye retest de rhaa dekh te hai kya hoga,feedbak
option two by pi wala,feedbak
energy ki to baat hi mt krnanice,feedbak
its look like i have got a very good teacher since im studying,feedbak
dance km karro,feedbak
khopcha one was hilarious btw great teaching,feedbak
sir i have got  in all sciences in class  icse just because of u,feedbak
yr ago wanting  rs now have more than  cr company,feedbak
very good,feedbak
i think all student have subscribed u already,feedbak
sir aap apne lecture ko thoda chote kijiye jisse kum se kum time and video me ho sake,feedbak
i have taught physics for  years but highly impressed,feedbak
thankyou for providing such a quality content it really helped me a lot,feedbak
is the answer is it correct sir,feedbak
sir aapke vjha se mere sabse highest no aaye h thanks sir,feedbak
out standing teaching mam,feedbak
happy guru purnima alakh sir,feedbak
i felt confident when i discovered i knew half of this already black bodies etc and when sir discussed redshifting and blueshifting i got superexcited astronomy really fascinates me,feedbak
mujhe laga collision pe aur video nahi ayegi kyunki kuch questions nahi ho re the thank you sir ab thoda maza aaya,feedbak
sir has given entirely wrong answer at,feedbak
answer of last question is  formula sutat s u t a put all the the things in equation then you will get answer thats is ms,feedbak
sir work power energy mei bhi aapne mgk discuss nahi kiya,feedbak
sir in last question hum usko aese bhi find kr sakte hai na m aur  sec ke live hum u nikal le phir usko final v rakh kr uo maan kr third equation se h nikal le then addit from,feedbak
uska answer saaf saaf lhsrhs aa rha hai but sir nai jaan puchkr denominator ke denominator ko l sai nhi kaata wrna answer proof hi rha thawho agreed,feedbak
at  this que can be solved by work energy theorem,feedbak
in the test of formula i got only  wrong,feedbak
may be we are lucky students  we can find a best teacher for us,feedbak
sir kya hua tha aakhir aisa please sir personal mat boliyegahum aapki family jese hi to h mujhe or baakiyon ko chinta ho ri hplease sir wajah to bataiye iss location change mike gayab or quality variation ke phiche pleaseeee sir aakhir esi kon si dikkat h kon si esi pareshani ya hurdle hhumse share to kariye sir pleasemain bahut dukhi huplease sir agar aap hume apna maante h to bataiye thanks for coming back,feedbak
sir great ho yyrr app or apke doctrines great there r very few people like u in todays money moneyswali duniya me,feedbak
ha sir shortcut method you aj kal ke teachers bhool hi gaye sabhi apni apni gatha ga ker chale jate hain,feedbak
new year wishsir may you live long be happy always remain healthy and remain like this always thank u so much sir,feedbak
tomorrow is my preboard board and i was completed whole syllabus execpt torque concept which majorly used in st nd  th chapter,feedbak
ur way to teaching is perfect sir,feedbak
i love the music which play in the starting of the videobtwkya padhate ho sir,feedbak
app bhi kahi toh nahi apna parmotion ke liye to nahi padha rahe toh bhi apke chennel par sabhi video kyo nahi milti but you are most very best teacher thanks,feedbak
real physics,feedbak
thanks mam i am in class th and from your veideos i can do my preparation of class th lots of love from me,feedbak
i have hc verma and ncert,feedbak
tomorrow is my exam and it help me lot,feedbak
please sir upload the collision,feedbak
sir you are the best physics teacher ever,feedbak
thats gajab teaching sir,feedbak
sir ji u r the only hope for us student who wouldnt afford any coaching thank you so much sir  we r lucky to have u we love uh,feedbak
grat great great work thanks a lot keep doing this,feedbak
mam your teaching is very very very nicemam  maths ke maharashtra state syllabus ke bhi video banao plz,feedbak
sir ji th ka bhi video daal diya kro kyunki maine apne dost ko aapka channel recommend kiya hun,feedbak
thanku so much sir  you are amazing,feedbak
answer of last questionx  x,feedbak
very interesting and i was solved all out her questions in this video thanks sir,feedbak
sir solid state agar ho sake to please cover kr dena it has been included in the cbse syllabus and also very essential for jee,feedbak
sir kiya  significant hota hai,feedbak
thanks sir aap kabi bhi padhana banad mat karna,feedbak
good evening mammam ap teaching exam ki preapration start krwa doh please,feedbak
thank u sir for sucha beautiful series,feedbak
amazing class thank you sir,feedbak
super mam ur explaination was soo gud,feedbak
sir ji phir last mein hum ise stable kahenge ya unstable plz reply sir ji,feedbak
mam q ka  part glt ans hv,feedbak
maam reallyi love you as a teacher guru maa,feedbak
pura dimaag cleaar hogya sir,feedbak
ufinal would be kxand hence x  mjust think practically if the block moves  m spring itself stops it by the restoring force and here friction is also playing its role so x must be less than m,feedbak
sir gajab,feedbak
best teacher i have seen in my entire life the god,feedbak
sir you are the best teacher for physics for both boards and competitive exams,feedbak
all time great,feedbak
m aur total timr hoga  sec,feedbak
sir ap collision pe ek video dal do,feedbak
sir the answer of second last question which you have given to solve at our own so the answer is option ain,feedbak
very nicely explain mam g,feedbak
nice video solving integrals is so much fun,feedbak
happy new year with the hope that you will have many blessings in the year to come,feedbak
u r the best teacher mam am a teacher but u r my math science teacher thank you mam,feedbak
dtdx cosx sinx,feedbak
i think my words wont praise you,feedbak
sir answer is d option  ml,feedbak
intresting video mamit would be really helpful for me,feedbak
sir ncrt book very hard,feedbak
u r best as everyone knows but i want to say you something your berads are awesome and similar to arijit singh,feedbak
maam u are really greatyour teaching method is also goodi like your teaching,feedbak
kya work done by friction should not be negative because it is against the motion if not then forgive the comment in q,feedbak
great lecture mam,feedbak
i m from,feedbak
you are looking cute in this cap,feedbak
this is very whiter so i request you to please make some darker videose,feedbak
you should get padma shri award,feedbak
sir jo aap padta hain vo iit level ka hain,feedbak
sir is even correcting a small mistakethis shows he is not like arvind arora who keeps on giving wrong concepts and then dont even take the efforts to correct it,feedbak
hii sir enswer isb,feedbak
mam i saw your trigonometry video in english i was surprised to teach like that i like your way of teaching but i cant able to see all your videos because they are in hindi,feedbak
please mam start online class,feedbak
mam is a only one teacher who is giving us free best education for all classeshats off to you mam and all faculties of their group channel andthank you mam   million toh hone chahiye,feedbak
hw question answer in the last was coming out to be when i solved it was r,feedbak
xz and y,feedbak
did you noticed at the time of teaching a piece of material x mass of  gram sir at last made mistake delta p  not   am i correct even mass sir took wrong,feedbak
with this you will not even get passing marks hardly so dont fall for this skam,feedbak
sir ji rd law of thermodynamics kab daloge,feedbak
very best explaination ever and also its free,feedbak
you make mistake kg ki gajah kg le liya,feedbak
as a jee aspirants i would say these questions are given in our module step  for board exams,feedbak
years agobut still here,feedbak
i am very thankful to you sir  even our coaching institiute lectures were not able to expalin the concept clearly  thank you sir  love from hyderbad,feedbak
sir maine sasre questions video rok ke khud se kiye theor right gaya  thank you so much sir sir mai aapki video se hi kahi n kahi jee karpaoongiits very very help for me again thank you so much sir u are the one,feedbak
alakh pandey sir is god of physics who agrees,feedbak
u r like angel and hope for poor student to qualify neet,feedbak
amazing video sir u r working hard for future of student i hope u will surely keep ur work of sharing knowledge foreverthank u,feedbak
my answer is ml for last question,feedbak
make a video on collision,feedbak
u r excellent sir sir please make practice from ie irodov for us,feedbak
i got the answer of last question is xn,feedbak
oooye oye alakh sir ji thankyou so much oye hoye you are grt,feedbak
awesome representation thank you so much mam,feedbak
sir apke jaisa koi nahi you are genious,feedbak
brilliant sir thank you so much sir for coming in our life like a god,feedbak
sir please padate time jock mt karo because fir aaap padate kam h jock jayada martee h,feedbak
sir with the spirit you started this class at first is somewhere lost please teach us with that energetic and enthusiastic form,feedbak
nice video to help my concept,feedbak
aap si gr ho sir,feedbak
sir pls tell best book for icse th class,feedbak
sir hindi medium ke videos bhi banoa please plz plz plz,feedbak
at  ans is  j,feedbak
maam can you make the video on the msc level on the statistics syllabus i want it because i like and understand your way of teaching so pls do this for me and more students,feedbak
nicevideo,feedbak
you are really greatexcellent video,feedbak
time is scalar so it is always taken positive,feedbak
a lot of thanks sir from meeeeeee,feedbak
sir at x body is in equlibrium,feedbak
sir mujhe aapka majakiya mood me padhana achhha nhi lga because it is a reason of distraction but your explanation is very very good and sorry for that,feedbak
you are more stable now because i am seeing this video in,feedbak
thank u mam it is very helpful,feedbak
hard question karane me dikkat kya haii,feedbak
q ans is j sir maine apka video aaj dekha h so isiliye late hogya ans dene mein,feedbak
teaching method is amazing sir,feedbak
mem badiya pdaya aapne,feedbak
thank sir you are greatinki video ko koun like nhi krenge,feedbak
sir kha se ho aap your introduction school in which you teach plz tell us,feedbak
i hated dimensional analysisbut after watching this video i really like itthnx  making it simple,feedbak
sir your way of teaching is exceptional,feedbak
thank you maam for your effortswe really appreciate you,feedbak
attendence students from top institutes like akash sri chaitanya narayana allen fiitjee and still depend on physics whaala,feedbak
quality is poor but teaching level is ultra legend pro max,feedbak
thank you sir first of all im from bangladesh  i dont speak hindi much but can understand hindi at all  i used to afraid of physics until i saw your videos  your videos have made me fall in love with physics  you teach according to your curricular and syllabus that is a bit more than ours  but i watch your every full video your videos are very much satisfactory  i have a dream is to meet with you one day  hope i will thank you again sir and take love from the bottom of my heart,feedbak
thanks for clearing my concept,feedbak
thank sir you are good teacher,feedbak
sir your rotational motion video series are best i loved it a lot,feedbak
mam you are really amazing teacher making my prep easy with this hr lectures thankful to you,feedbak
maam u r the best,feedbak
love you sir amazing,feedbak
sir harr q ka bad bolta hai ki ab baddya qus phhalla ka sara qus hallvva thaa,feedbak
best teaching style mam,feedbak
very nice teaching mam i like magnet brains,feedbak
this is justfabulous i read whole chapter and i was facing a lots of problem bt your teaching has made me to learn all the concepts so easy the only thing i didnt get in this video is that sin cos part pie one and leaving that part i got everythig you are such a great teacher mam,feedbak
sir u r great the best teacher as well as a mentor in my life,feedbak
sch me aap bhut jada acha padhate hai,feedbak
thank you so much mam for a good explanation,feedbak
sir ji apka language khatarnak hai,feedbak
please upload notes also for iit jee,feedbak
sir in last question u wrote cos x as differentiation of sin xbut its only cos x,feedbak
sir apko teacher k sath ek singer bhi hona chahiye,feedbak
t q very much sir physics meri fav sub bonane ke liye,feedbak
sir please please please or jarur collision in free fall motion pe ek chota sa video dalo,feedbak
i like the way of teaching,feedbak
sir you change my life,feedbak
sir u under the feelings of students thank you so much,feedbak
thankyou mam very much,feedbak
sir mere mean value  and mean absolute error  araha hai i tried solving it baar baar but results yehi aaraha,feedbak
sir muje school me bilkul maja nehi aya tha but apka video sekhor ahi kohunga maja aa gaya sir,feedbak
no words to express gratitude,feedbak
mam jo argand plane represent ma apna bhul kar dia i ko appna i kar diya hai,feedbak
tbh i am very satisfiedwe dont need any tutions if magnet brains is with usuhm thank you to magner brains and team,feedbak
very nice mam ji extremely thanks apka,feedbak
love the sound zoom zoom zoom furr furr great teaching sir,feedbak
best thaaa,feedbak
sir pendulum que ka ans  sec hoga,feedbak
mujhe pta nhi kyu sabse hard yhi ch lg rha tha par ye sbse easy nikla,feedbak
one of the best quality of education on you tube u will find here,feedbak
sir suniye na plsss log table dekhna sikha dijiye  conversion ka bhi ek video bana dijiye means tips or how to do conversions sir bss yahi request h i will be highly grateful to u for thislove from the person who used to hate the physics but now physics lover,feedbak
the man who never asks for like and subscribejust gives us all that he got with many blessings,feedbak
sir aapki video ne mere pure friends ka dil jit liya love u,feedbak
maam i wish aap commerce bhi padhate you make things interesting baaki videos bohot boring h tbh btw if you know any person who teaches commerce can you please send the link,feedbak
im from nepal and i was started to watch your precious and amazing till  months and it helps me a lot while i entered in class anyway thanks a lotsir,feedbak
sir your explanationis sooo good sir i request uto upload all chapter videos plzz sir,feedbak
thank you sir my concepts are solved in this video,feedbak
sir really you are great aapse best physics koi padha hi nhi sakta,feedbak
siraap redox reactions ka video kb bnayenge physicswallah,feedbak
best advice siryou are great sir,feedbak
sir mera answer underroot  aaya last question me jhoot nhi bol raha pakka,feedbak
ye sala har jagah shrma ji kyo aata hai,feedbak
sir u are awesome but only onething your videos are too long,feedbak
mere ghar pe bhi physics teacher hai but uske baad bhi ham isse dekhte hai kyunki mere ghar wale axa nhi samjha pate hai but alakh sir is the bst teacher in the worldsir ko pakkad ke rakho aese teachers milte nhi hai  sir ek ray of hope bann ke aye hai ham sab ke liye,feedbak
very nice you are teaching mam,feedbak
thaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaannnnnnnnnnnnnnkkkkkkkkkkkkkkkk uuuuuuuuuu sir,feedbak
thanks maamawaresome explainationit becomes very easy to understandgreat job,feedbak
your teaching way is very much fantastic and funny and also very good teaching,feedbak
thank you so much sir  allah aap ko hidayat aata farmai  ameen,feedbak
very nice leacture,feedbak
sir please upload chapters important questions for class  both chemistry and physics thanks for your chapter wise videos,feedbak
position of equilibrium  x   or x  at x  stable equilibriumat x   unstable equilibrium,feedbak
lately maams famous dialogue is arey bolo nah,feedbak
how did u put gram instead of gram in mass value,feedbak
plz do sir what r u doing dont hear anyone u r doing right what u r doing,feedbak
sir app toh ho hi sabsae best video toh best hoga hi,feedbak
really awesome sir well taught,feedbak
please make short videos,feedbak
seeing in textbook i was confused and lost then i came here and i like the topic very much nowsir is a god for us students,feedbak
sir you are not only physicswallahyou are the god of physics,feedbak
sir answer h  first option,feedbak
dono ka median  nahi hoga,feedbak
sir aap rd question me bhool gye ki aap ground pe u diya hai,feedbak
very very very nice explanation mam,feedbak
mam please upload mcq of class th biology bahut din ho gaye class th biology ki video aye hue,feedbak
pehele physics parne me mujhe bohot boring lagta thalekin appke videos dekhne ke baad mujhe pata chala ki physics kitna easy or interesting hai,feedbak
alakh pandey is great pandeyi mean great sir,feedbak
distancedisplacement,feedbak
sir u r really amazingjust because of you i started loving physics you are god gifted,feedbak
sir very nice tarika,feedbak
kash aapka class hardin milta offlinetoh sayad botany fav hojata mere liye outstanding clarification,feedbak
eschirichia coli is topic me ek vedio karna plz magnet brains team,feedbak
sir u are using your resources and doing such a hard work itni selfless help and knowledgekon katra hai aaj kal salute,feedbak
this video is still my favourite video in youtube,feedbak
sir pls make more advance level video on graphs,feedbak
timestampsrevision of previous classes  two formulae of l  explanation by nlm   proof for external torque  st example  nd example  qn  rd example  jee  q  jee  q  qn  jee adv  q  jee  q  qn  qn about star  last qn,feedbak
thank u so so so much sir,feedbak
sir ap video me ase bolo he mat tuf lagato video me comment kar do kutch tuff he nahi he jo apne padaya vo,feedbak
very nice video amazing explanation mam,feedbak
i got it in  minutes answer is  ms,feedbak
nice way of teaching i never seen such teaching,feedbak
superb all videos but your teaching fast and other details give,feedbak
sir jo apne homework diya tha uska answer stable unstable donon kyuki dudx  dono aaya h mera,feedbak
youre the best sir,feedbak
wow mam aap kitne aache se explain krti h,feedbak
her way of delivering concept is very obvious and brilliant,feedbak
mzaa aa gya siru r great aapse bhadiya teacher koi hoo hi ni skta,feedbak
